,Unnamed: 0,선수,팀,G,GS,IP,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid,연도,기존pid,포지션,연봉(만원),팀연봉순위,전체연봉순위,계약금(만원)분할,연봉 총수령액(만원)
102,102,박시영,KT 위즈,48,0,45.0,,7.0,2.0,4.0,1.0,85.7,1.2,,,,,,,,,0.0,0.0,,,0.0,107378,2021,10737,투수,6800.0,37.0,338.0,0.0,6800.0
103,103,강민호,삼성 라이온즈,119,110,934.0,1.11,856.0,800.0,49.0,7.0,99.2,8.18,0.14,,-0.47,,0.14,-1.2,2.4,,0.28,0.33,10.92,11.2,0.028,102323,2021,10232,포수,50000.0,7.0,57.0,0.0,50000.0
104,104,김도환,삼성 라이온즈,25,13,113.2,0.119,92.0,88.0,3.0,1.0,98.9,7.21,0.27,,-0.13,,,-0.21,0.29,,0.12,0.71,1.08,1.2,0.012,141153,2021,14115,포수,5200.0,45.0,398.0,0.0,5200.0
105,105,김상수,삼성 라이온즈,130,125,1039.0,0.061,612.0,241.0,359.0,12.0,98.0,5.2,-1.7,,-1.18,-1.42,,,,,-4.3,-4.69,4.91,0.61,-0.426,103203,2021,10320,2루수,25000.0,15.0,105.0,0.0,25000.0
106,106,이성곤,한화 이글스,2,1,5.0,0.048,8.0,7.0,1.0,0.0,100.0,14.4,0.52,,0.0,,,,,,0.53,1.23,-0.04,0.49,0.052,112063,2021,11206,1루수,5400.0,35.0,396.0,0.0,5400.0
107,107,김민수,삼성 라이온즈,46,19,201.1,0.031,192.0,176.0,13.0,3.0,98.4,8.45,-0.26,,-0.85,,-0.04,1.42,-2.82,,-1.71,-5.22,2.02,0.31,-0.169,112663,2021,11266,포수,4700.0,50.0,425.0,0.0,4700.0
108,108,김응민,삼성 라이온즈,1,1,7.0,0.015,4.0,4.0,0.0,0.0,100.0,5.14,0.0,,0.02,,,0.0,0.12,,0.11,15.25,0.05,0.15,0.01,108903,2021,10890,포수,4900.0,49.0,422.0,0.0,4900.0
109,109,권정웅,삼성 라이온즈,2,1,3.0,0.004,2.0,2.0,0.0,0.0,100.0,6.0,,,0.01,,,,0.01,,0.02,1.4,0.02,0.04,0.002,125293,2021,12529,포수,4000.0,56.0,455.0,0.0,4000.0
110,110,이학주,삼성 라이온즈,64,47,401.2,-0.026,223.0,81.0,131.0,11.0,95.1,4.75,-2.27,,-1.35,-0.01,,,,,-3.63,-7.91,3.36,-0.27,-0.36,141143,2021,14114,유격수,7000.0,35.0,305.0,0.0,7000.0
111,111,구자욱,삼성 라이온즈,130,130,1085.0,-0.064,259.0,247.0,9.0,3.0,98.8,2.12,3.89,1.18,0.0,,,,,,5.07,5.25,-5.71,-0.64,0.503,108923,2021,10892,우익수,36000.0,12.0,79.0,0.0,36000.0
112,112,김동엽,삼성 라이온즈,36,25,193.2,-0.235,41.0,39.0,1.0,1.0,97.6,1.86,-0.94,-0.6,0.18,,,,,,-1.37,-2.85,-1.0,-2.37,-0.135,125483,2021,12548,좌익수,21000.0,16.0,116.0,0.0,21000.0
113,113,피렐라,삼성 라이온즈,38,37,295.1,-0.332,63.0,61.0,2.0,0.0,100.0,1.92,-2.73,0.72,0.27,,,,,,-1.74,-1.79,-1.61,-3.35,-0.172,147573,2021,14757,좌익수,78000.0,4.0,38.0,0.0,78000.0
114,114,오재일,삼성 라이온즈,117,113,936.0,-0.552,918.0,864.0,52.0,2.0,99.8,8.81,3.34,,0.78,,-0.36,,,,3.75,4.5,-9.32,-5.57,0.372,104003,2021,10400,1루수,60000.0,2.0,15.0,60000.0,120000.0
115,115,최채흥,삼성 라이온즈,26,20,122.1,,32.0,9.0,23.0,0.0,100.0,2.35,,,,,,,,,0.0,,,,0.0,131563,2021,13156,투수,16000.0,20.0,152.0,0.0,16000.0
116,116,이재익,삼성 라이온즈,11,0,10.0,,1.0,0.0,1.0,0.0,100.0,0.9,,,,,,,,,0.0,0.0,,,0.0,132443,2021,13244,투수,3200.0,65.0,544.0,0.0,3200.0
117,117,문용익,삼성 라이온즈,22,0,22.0,,4.0,2.0,2.0,0.0,100.0,1.64,,,,,,,,,0.0,0.0,,,0.0,128853,2021,12885,투수,3000.0,74.0,618.0,0.0,3000.0
118,118,오승환,삼성 라이온즈,64,0,62.0,,7.0,1.0,5.0,1.0,85.7,0.87,,,,,,,,,0.0,0.0,,,0.0,103673,2021,10367,투수,110000.0,3.0,19.0,0.0,110000.0
119,119,이태훈,삼성 라이온즈,1,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.04,,,0.0,131603,2021,13160,1루수,3000.0,74.0,618.0,0.0,3000.0
120,120,노성호,삼성 라이온즈,16,0,19.0,,2.0,1.0,1.0,0.0,100.0,0.95,,,,,,,,,0.0,0.0,,,0.0,111443,2021,11144,투수,7000.0,35.0,305.0,0.0,7000.0
121,121,안주형,삼성 라이온즈,1,0,1.0,,1.0,0.0,1.0,0.0,100.0,9.0,0.16,,0.0,,,,,,0.17,23.82,,,0.016,129883,2021,12988,2루수,3300.0,61.0,521.0,0.0,3300.0
122,122,백승민,삼성 라이온즈,3,0,5.0,,3.0,3.0,0.0,0.0,100.0,5.4,-0.43,,0.0,,,,,,-0.42,-15.3,,,-0.042,132413,2021,13241,1루수,4700.0,50.0,425.0,0.0,4700.0
123,123,김윤수,삼성 라이온즈,20,1,19.0,,3.0,1.0,2.0,0.0,100.0,1.42,,,,,,,,,0.0,0.0,,,0.0,131623,2021,13162,투수,8000.0,32.0,271.0,0.0,8000.0
124,124,이재원,SSG 랜더스,104,80,678.2,0.749,596.0,551.0,38.0,7.0,98.8,7.81,-0.34,,-0.8,,-0.04,0.83,1.09,,0.4,0.54,7.15,7.56,0.04,100824,2021,10082,포수,130000.0,2.0,11.0,0.0,130000.0
125,125,최정,SSG 랜더스,128,124,1029.0,0.304,304.0,83.0,209.0,12.0,96.1,2.55,1.59,,0.27,0.98,0.23,,,,3.07,3.3,0.0,3.07,0.304,101064,2021,10106,3루수,120000.0,4.0,15.0,0.0,120000.0
126,126,이현석,SSG 랜더스,38,25,220.0,0.295,201.0,184.0,15.0,2.0,99.0,8.14,0.56,,-0.29,,0.08,0.81,-0.32,,0.93,3.44,2.04,2.97,0.093,113694,2021,11369,포수,3000.0,45.0,618.0,0.0,3000.0
127,127,이흥련,SSG 랜더스,87,38,369.0,0.154,324.0,301.0,22.0,1.0,99.7,7.88,-0.26,,0.69,,-0.04,-1.59,-0.82,,-1.76,-2.82,3.31,1.55,-0.175,111084,2021,11108,포수,7000.0,31.0,305.0,0.0,7000.0
128,128,서진용,SSG 랜더스,65,0,67.1,0.0,7.0,2.0,5.0,0.0,100.0,0.94,,,,,,,,,0.0,0.0,0.0,0.0,0.0,107844,2021,10784,투수,17000.0,16.0,143.0,0.0,17000.0
129,129,정진기,NC 다이노스,2,2,14.0,-0.014,5.0,3.0,1.0,1.0,80.0,2.57,0.12,0.23,-0.48,,,,,,-0.14,-0.23,0.0,-0.14,-0.014,107174,2021,10717,중견수,3500.0,47.0,491.0,0.0,3500.0
130,130,남태혁,SSG 랜더스,6,3,23.0,-0.105,23.0,21.0,0.0,2.0,91.3,8.22,-0.65,,-0.48,,0.31,,,,-0.82,-9.87,-0.24,-1.06,-0.082,125214,2021,12521,1루수,3000.0,45.0,618.0,0.0,3000.0
131,131,고종욱,SSG 랜더스,40,33,214.0,-0.506,29.0,27.0,1.0,1.0,96.6,1.18,-5.16,1.47,-0.31,,,,,,-4.0,-6.54,-1.11,-5.11,-0.396,106594,2021,10659,좌익수,11000.0,21.0,197.0,0.0,11000.0
132,132,추신수,SSG 랜더스,47,47,372.1,-0.592,80.0,79.0,0.0,1.0,98.8,1.91,-3.29,-1.02,0.51,,,,,,-3.8,-3.99,-2.18,-5.98,-0.376,148884,2021,14888,우익수,270000.0,1.0,1.0,0.0,270000.0
133,133,로맥,SSG 랜더스,100,93,770.0,-0.764,733.0,690.0,41.0,2.0,99.7,8.54,-0.16,,0.64,,-0.22,,,,0.26,0.34,-7.96,-7.7,0.025,129914,2021,12991,1루수,117000.0,5.0,18.0,0.0,117000.0
134,134,김택형,SSG 랜더스,58,0,75.1,,21.0,6.0,14.0,1.0,95.2,2.39,,,,,,,,,0.0,0.0,,,0.0,113734,2021,11373,투수,3000.0,45.0,618.0,0.0,3000.0
135,135,신재영,SSG 랜더스,20,1,28.1,,5.0,3.0,2.0,0.0,100.0,1.59,,,,,,,,,0.0,0.0,,,0.0,111494,2021,11149,투수,14000.0,19.0,167.0,0.0,14000.0
136,136,장지훈,SSG 랜더스,60,0,80.1,,22.0,2.0,18.0,2.0,90.9,2.24,,,,,,,,,0.0,0.0,,,0.0,148044,2021,14804,투수,9000.0,26.0,249.0,0.0,9000.0
137,137,박민호,SSG 랜더스,40,0,41.0,,7.0,2.0,5.0,0.0,100.0,1.54,,,,,,,,,0.0,0.0,,,0.0,112364,2021,11236,투수,10000.0,22.0,218.0,0.0,10000.0
138,138,서동민,SSG 랜더스,20,0,26.1,,5.0,1.0,4.0,0.0,100.0,1.71,,,,,,,,,0.0,0.0,,,0.0,131914,2021,13191,투수,3000.0,45.0,618.0,0.0,3000.0
139,139,고명준,SSG 랜더스,1,0,1.0,,2.0,1.0,1.0,0.0,100.0,18.0,0.47,,0.0,,,,,,0.47,22.46,,,0.046,148074,2021,14807,1루수,12000.0,20.0,185.0,0.0,12000.0
140,140,김상수,키움 히어로즈,50,0,58.1,,15.0,4.0,11.0,0.0,100.0,2.31,,,,,,,,,0.0,0.0,,,0.0,104274,2021,10427,투수,30000.0,8.0,57.0,20000.0,50000.0
141,141,김태훈,SSG 랜더스,62,0,58.0,,6.0,0.0,4.0,2.0,66.7,0.62,,,,,,,,,0.0,0.0,,,0.0,101334,2021,10133,투수,16000.0,17.0,152.0,0.0,16000.0
142,142,정수민,SSG 랜더스,10,7,30.1,,4.0,1.0,2.0,1.0,75.0,0.89,,,,,,,,,0.0,0.0,,,0.0,125614,2021,12561,투수,3600.0,42.0,486.0,0.0,3600.0
143,143,하재훈,SSG 랜더스,18,0,18.0,,5.0,2.0,3.0,0.0,100.0,2.5,,,,,,,,,0.0,0.0,,,0.0,141474,2021,14147,좌익수,7000.0,31.0,305.0,0.0,7000.0
144,144,조요한,SSG 랜더스,6,0,7.0,,2.0,1.0,1.0,0.0,100.0,2.57,,,,,,,,,0.0,0.0,,,0.0,148584,2021,14858,투수,7000.0,31.0,305.0,0.0,7000.0
145,145,김태군,NC 다이노스,100,76,666.0,0.983,622.0,568.0,48.0,6.0,99.0,8.32,0.41,,-0.84,,0.25,0.88,3.81,,3.36,4.74,6.55,9.91,0.333,104595,2021,10459,포수,20000.0,14.0,119.0,0.0,20000.0
146,146,박민우,NC 다이노스,49,48,384.0,0.689,215.0,103.0,109.0,3.0,98.6,4.97,4.6,,0.48,-0.27,,,,,4.81,13.86,2.14,6.95,0.477,111375,2021,11137,2루수,63000.0,6.0,48.0,0.0,63000.0
147,147,양의지,NC 다이노스,45,38,302.1,0.34,275.0,252.0,20.0,3.0,98.9,8.1,-0.49,,-0.02,,0.14,1.07,-1.49,,-0.34,-0.34,3.77,3.43,-0.033,101655,2021,10165,포수,150000.0,3.0,7.0,0.0,150000.0
148,148,알테어,NC 다이노스,134,129,1078.2,0.332,325.0,319.0,4.0,2.0,99.4,2.69,2.77,0.47,0.11,,,,,,3.35,3.37,0.0,3.35,0.332,145995,2021,14599,중견수,169000.0,2.0,3.0,0.0,169000.0
149,149,김민수,NC 다이노스,7,1,17.0,0.07,3.0,0.0,3.0,0.0,100.0,1.59,0.69,,0.01,,,,,,0.7,14.49,0.0,0.7,0.07,129035,2021,12903,3루수,3000.0,55.0,618.0,0.0,3000.0
150,150,모창민,NC 다이노스,3,2,16.0,0.042,16.0,15.0,1.0,0.0,100.0,9.0,0.53,,0.01,,,,,,0.55,26.29,-0.12,0.43,0.054,100935,2021,10093,1루수,30000.0,8.0,85.0,0.0,30000.0
151,151,박석민,NC 다이노스,47,44,330.2,0.025,118.0,29.0,81.0,8.0,93.2,2.99,2.32,,-0.75,-0.89,-0.42,,,,0.25,0.62,0.0,0.25,0.025,103225,2021,10322,3루수,70000.0,5.0,44.0,0.0,70000.0
152,152,최우재,NC 다이노스,1,0,2.0,0.023,1.0,1.0,0.0,0.0,100.0,4.5,0.24,,0.0,,,,,,0.24,17.23,-0.01,0.23,0.024,126215,2021,12621,좌익수,3000.0,55.0,618.0,0.0,3000.0
153,153,정범모,NC 다이노스,19,3,53.2,-0.012,46.0,45.0,1.0,0.0,100.0,7.71,-0.09,,0.17,,,-0.39,-0.41,,-0.6,-4.53,0.48,-0.12,-0.059,107725,2021,10772,포수,5000.0,42.0,401.0,0.0,5000.0
154,154,박대온,NC 다이노스,41,27,234.2,-0.03,219.0,204.0,13.0,2.0,99.1,8.32,0.64,,-0.24,,-0.04,-1.56,-1.91,,-2.53,-8.68,2.23,-0.3,-0.251,112465,2021,11246,포수,3000.0,55.0,618.0,0.0,3000.0
155,155,최보성,NC 다이노스,8,3,34.0,-0.111,11.0,3.0,6.0,2.0,81.8,2.38,-0.76,,0.03,-0.39,,,,,-1.12,-16.08,0.0,-1.12,-0.111,130875,2021,13087,3루수,3000.0,55.0,618.0,0.0,3000.0
156,156,윤형준,NC 다이노스,25,11,103.0,-0.4,103.0,90.0,7.0,6.0,94.2,8.48,-2.79,,-0.41,,0.07,,,,-3.14,-8.86,-0.9,-4.04,-0.311,111355,2021,11135,1루수,3000.0,55.0,618.0,0.0,3000.0
157,157,이명기,NC 다이노스,49,48,380.0,-0.692,84.0,80.0,3.0,1.0,98.8,1.97,-4.59,-0.11,-0.15,,,,,,-4.85,-12.48,-2.12,-6.97,-0.481,101195,2021,10119,좌익수,27000.0,10.0,98.0,0.0,27000.0
158,158,나성범,NC 다이노스,131,130,1071.2,-0.795,241.0,231.0,5.0,5.0,97.9,1.98,-3.61,1.22,-0.02,,,,,,-2.41,-2.41,-5.61,-8.02,-0.239,111625,2021,11162,우익수,78000.0,4.0,38.0,0.0,78000.0
159,159,김건태,NC 다이노스,6,0,6.2,,2.0,2.0,0.0,0.0,100.0,2.7,,,,,,,,,0.0,0.0,,,0.0,104325,2021,10432,투수,8000.0,33.0,271.0,0.0,8000.0
160,160,손정욱,NC 다이노스,15,0,12.1,,1.0,1.0,0.0,0.0,100.0,0.73,,,,,,,,,0.0,,,,0.0,111425,2021,11142,투수,4400.0,44.0,442.0,0.0,4400.0
161,161,김진성,NC 다이노스,41,0,37.2,,6.0,1.0,5.0,0.0,100.0,1.43,,,,,,,,,0.0,0.0,,,0.0,111665,2021,11166,투수,20000.0,14.0,119.0,0.0,20000.0
162,162,오태양,NC 다이노스,1,0,1.0,,1.0,1.0,0.0,0.0,100.0,9.0,0.68,,0.0,,,,,,0.68,98.22,,,0.068,147665,2021,14766,2루수,9000.0,31.0,249.0,0.0,9000.0
163,163,이용찬,NC 다이노스,38,0,37.0,,6.0,1.0,4.0,1.0,83.3,1.22,,,,,,,,,0.0,0.0,,,0.0,102175,2021,10217,투수,10000.0,11.0,100.0,16666.0,26666.0
164,164,원종현,NC 다이노스,61,0,53.0,,9.0,3.0,5.0,1.0,88.9,1.36,,,,,,,,,0.0,0.0,,,0.0,111615,2021,11161,투수,30000.0,8.0,85.0,0.0,30000.0
165,165,이우석,NC 다이노스,10,0,9.2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,113605,2021,11360,투수,3000.0,55.0,618.0,0.0,3000.0
166,166,김영규,NC 다이노스,37,8,63.2,,21.0,5.0,16.0,0.0,100.0,2.97,,,,,,,,,0.0,0.0,,,0.0,130885,2021,13088,투수,8300.0,32.0,270.0,0.0,8300.0
167,167,안인산,NC 다이노스,7,0,6.2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,145985,2021,14598,투수,3000.0,55.0,618.0,0.0,3000.0
168,168,임창민,NC 다이노스,46,0,40.1,,8.0,3.0,5.0,0.0,100.0,1.79,,,,,,,,,0.0,0.0,,,0.0,104525,2021,10452,투수,14000.0,19.0,167.0,0.0,14000.0
169,169,임정호,NC 다이노스,57,0,34.2,,8.0,2.0,6.0,0.0,100.0,2.08,,,,,,,,,0.0,0.0,,,0.0,111685,2021,11168,투수,13000.0,20.0,174.0,0.0,13000.0
170,170,신민혁,NC 다이노스,30,25,145.0,,22.0,7.0,13.0,2.0,90.9,1.24,,,,,,,,,0.0,0.0,,,0.0,130855,2021,13085,투수,4000.0,46.0,455.0,0.0,4000.0
171,171,오장한,NC 다이노스,1,0,2.0,,1.0,1.0,0.0,0.0,100.0,4.5,0.08,0.01,0.0,,,,,,0.1,14.12,,,0.01,147675,2021,14767,우익수,11000.0,25.0,197.0,0.0,11000.0
172,172,배민서,NC 다이노스,32,2,40.0,,8.0,3.0,4.0,1.0,87.5,1.58,,,,,,,,,0.0,0.0,,,0.0,141585,2021,14158,투수,3100.0,51.0,573.0,0.0,3100.0
173,173,강윤구,롯데 자이언츠,1,1,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,104235,2021,10423,투수,10000.0,19.0,218.0,0.0,10000.0
174,174,홍성민,NC 다이노스,52,0,41.1,,14.0,3.0,11.0,0.0,100.0,3.05,,,,,,,,,0.0,0.0,,,0.0,108145,2021,10814,투수,11000.0,25.0,197.0,0.0,11000.0
175,175,류진욱,NC 다이노스,44,0,43.1,,11.0,4.0,7.0,0.0,100.0,2.28,,,,,,,,,0.0,0.0,,,0.0,113555,2021,11355,투수,3000.0,55.0,618.0,0.0,3000.0
176,176,최금강,NC 다이노스,20,0,28.0,,4.0,0.0,4.0,0.0,100.0,1.29,,,,,,,,,0.0,0.0,,,0.0,111745,2021,11174,투수,10000.0,28.0,218.0,0.0,10000.0
177,177,김태현,NC 다이노스,6,0,5.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,128985,2021,12898,투수,3000.0,55.0,618.0,0.0,3000.0
178,178,노시훈,NC 다이노스,5,0,4.2,,1.0,1.0,0.0,0.0,100.0,1.93,,,,,,,,,0.0,0.0,,,0.0,146495,2021,14649,투수,3000.0,55.0,618.0,0.0,3000.0
179,179,박세혁,두산 베어스,96,73,575.1,0.765,549.0,495.0,50.0,4.0,99.3,8.53,0.32,,0.36,,-0.24,-0.11,1.67,,1.5,2.25,6.22,7.71,0.148,108911,2021,10891,포수,26000.0,11.0,101.0,0.0,26000.0
180,180,김재호,두산 베어스,83,63,543.0,0.583,262.0,108.0,150.0,4.0,98.5,4.28,1.61,,0.38,-0.95,,,,,1.04,1.68,4.84,5.88,0.103,101741,2021,10174,유격수,60000.0,5.0,32.0,30000.0,90000.0
181,181,장승현,두산 베어스,91,57,505.0,0.524,466.0,429.0,33.0,4.0,99.1,8.23,0.24,,-0.36,,0.18,0.81,-0.84,,0.26,0.41,5.02,5.28,0.026,110971,2021,11097,포수,3800.0,43.0,472.0,0.0,3800.0
182,182,정수빈,두산 베어스,103,77,731.2,0.082,223.0,218.0,4.0,1.0,99.6,2.73,0.64,-0.06,0.25,,,,,,0.82,1.14,0.0,0.82,0.082,101951,2021,10195,중견수,60000.0,6.0,33.0,26666.0,86666.0
183,183,국해성,두산 베어스,3,1,13.0,0.022,2.0,2.0,0.0,0.0,100.0,1.38,0.28,,0.02,,,,,,0.29,10.62,-0.07,0.22,0.029,101721,2021,10172,우익수,5000.0,38.0,401.0,0.0,5000.0
184,184,황경태,두산 베어스,1,0,4.0,-0.078,3.0,2.0,0.0,1.0,66.7,4.5,-0.8,,0.01,,,,,,-0.8,-114.92,0.01,-0.79,-0.079,126041,2021,12604,2루수,3100.0,55.0,573.0,0.0,3100.0
185,185,페르난데스,두산 베어스,18,17,140.0,-0.432,115.0,107.0,5.0,3.0,97.4,7.2,-2.76,,0.12,,-0.19,,,,-2.84,-2.9,-1.52,-4.36,-0.282,139271,2021,13927,1루수,104000.0,2.0,20.0,0.0,104000.0
186,186,허경민,두산 베어스,130,116,984.2,-1.003,261.0,92.0,161.0,8.0,96.9,2.31,-9.18,,-0.76,0.01,-0.19,,,,-10.12,-10.72,0.0,-10.12,-1.003,101841,2021,10184,3루수,100000.0,1.0,4.0,62500.0,162500.0
187,187,김재환,두산 베어스,126,125,948.0,-1.165,207.0,199.0,4.0,4.0,98.1,1.93,-4.29,-1.11,-1.14,,,,,,-6.54,-6.87,-5.21,-11.75,-0.648,106431,2021,10643,좌익수,76000.0,7.0,41.0,0.0,76000.0
188,188,양석환,두산 베어스,127,125,1014.1,-1.472,920.0,854.0,58.0,8.0,99.1,8.09,-5.02,,0.34,,0.34,,,,-4.34,-4.7,-10.5,-14.84,-0.431,112131,2021,11213,1루수,21000.0,13.0,116.0,0.0,21000.0
189,189,김강률,두산 베어스,50,0,51.2,,11.0,4.0,7.0,0.0,100.0,1.92,,,,,,,,,0.0,0.0,,,0.0,106901,2021,10690,투수,11000.0,19.0,197.0,0.0,11000.0
190,190,이승진,두산 베어스,46,0,48.1,,8.0,2.0,5.0,1.0,87.5,1.3,,,,,,,,,0.0,0.0,,,0.0,126781,2021,12678,투수,10000.0,22.0,218.0,0.0,10000.0
191,191,박소준,두산 베어스,22,5,59.2,,10.0,3.0,6.0,1.0,90.0,1.36,,,,,,,,,0.0,0.0,,,0.0,114911,2021,11491,투수,3500.0,46.0,491.0,0.0,3500.0
192,192,박치국,두산 베어스,23,0,22.0,,6.0,2.0,4.0,0.0,100.0,2.45,,,,,,,,,0.0,,,,0.0,128501,2021,12850,투수,16000.0,15.0,152.0,0.0,16000.0
193,193,남호,두산 베어스,4,0,2.2,,1.0,0.0,1.0,0.0,100.0,3.38,,,,,,,,,0.0,0.0,,,0.0,141391,2021,14139,투수,3300.0,51.0,521.0,0.0,3300.0
194,194,홍건희,두산 베어스,63,0,74.1,,18.0,6.0,12.0,0.0,100.0,2.18,,,,,,,,,0.0,0.0,,,0.0,106961,2021,10696,투수,11000.0,19.0,197.0,0.0,11000.0
195,195,김명신,두산 베어스,58,1,67.0,,13.0,2.0,11.0,0.0,100.0,1.75,,,,,,,,,0.0,0.0,,,0.0,128471,2021,12847,투수,4500.0,40.0,429.0,0.0,4500.0
196,196,이영하,두산 베어스,35,11,78.2,,10.0,2.0,8.0,0.0,100.0,1.14,,,,,,,,,0.0,0.0,,,0.0,125681,2021,12568,투수,19000.0,14.0,130.0,0.0,19000.0
197,197,최원준,두산 베어스,29,29,158.1,,24.0,8.0,15.0,1.0,95.8,1.31,,,,,,,,,0.0,,,,0.0,128521,2021,12852,투수,16000.0,15.0,152.0,0.0,16000.0
198,198,권휘,두산 베어스,24,0,20.1,,4.0,1.0,3.0,0.0,100.0,1.77,,,,,,,,,0.0,0.0,,,0.0,136651,2021,13665,투수,3200.0,53.0,544.0,0.0,3200.0
199,199,김민규,두산 베어스,30,6,56.1,,4.0,3.0,1.0,0.0,100.0,0.64,,,,,,,,,0.0,0.0,,,0.0,130721,2021,13072,투수,5500.0,37.0,390.0,0.0,5500.0
200,200,이교훈,두산 베어스,11,0,8.1,,1.0,0.0,1.0,0.0,100.0,1.08,,,,,,,,,0.0,0.0,,,0.0,141731,2021,14173,투수,3100.0,55.0,573.0,0.0,3100.0
201,201,윤명준,두산 베어스,44,0,45.2,,14.0,1.0,13.0,0.0,100.0,2.76,,,,,,,,,0.0,0.0,,,0.0,108851,2021,10885,투수,15600.0,17.0,161.0,0.0,15600.0
202,202,문대원,두산 베어스,2,0,1.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,128481,2021,12848,투수,3100.0,55.0,573.0,0.0,3100.0
203,203,박동원,키움 히어로즈,84,73,560.1,0.901,458.0,407.0,46.0,5.0,98.9,7.28,0.66,,-0.19,,0.15,0.84,1.59,,2.58,2.84,6.5,9.09,0.256,103877,2021,10387,포수,23000.0,14.0,109.0,0.0,23000.0
204,204,이지영,키움 히어로즈,94,50,508.2,0.641,422.0,389.0,30.0,3.0,99.3,7.41,0.21,,0.15,,-0.01,0.27,0.58,,1.02,1.36,5.45,6.47,0.101,103127,2021,10312,포수,30000.0,11.0,85.0,0.0,30000.0
205,205,서건창,LG 트윈스,69,69,574.2,0.57,331.0,138.0,186.0,7.0,97.9,5.07,1.37,,0.23,0.93,,,,,2.53,2.53,3.21,5.74,0.251,108557,2021,10855,2루수,22500.0,14.0,114.0,0.0,22500.0
206,206,김웅빈,키움 히어로즈,56,42,364.2,0.308,113.0,32.0,77.0,4.0,96.5,2.69,2.97,,0.27,-0.06,-0.08,,,,3.11,4.62,0.0,3.11,0.308,125037,2021,12503,3루수,5600.0,38.0,389.0,0.0,5600.0
207,207,김은성,키움 히어로즈,6,5,44.0,0.106,17.0,17.0,0.0,0.0,100.0,3.48,1.18,0.03,0.04,,,,,,1.25,30.07,-0.18,1.07,0.124,126837,2021,12683,좌익수,3000.0,54.0,618.0,0.0,3000.0
208,208,이명기,키움 히어로즈,2,2,12.0,0.06,15.0,13.0,2.0,0.0,100.0,11.25,0.73,,0.01,,,,,,0.74,35.6,-0.14,0.6,0.074,142127,2021,14212,1루수,3000.0,54.0,618.0,0.0,3000.0
209,209,송우현,키움 히어로즈,67,64,561.1,-0.044,119.0,113.0,5.0,1.0,99.2,1.89,1.2,0.83,0.28,,,,,,2.3,4.81,-2.75,-0.45,0.228,113777,2021,11377,우익수,3000.0,54.0,618.0,0.0,3000.0
210,210,이정후,키움 히어로즈,115,114,966.2,-0.069,269.0,258.0,8.0,3.0,98.9,2.48,-1.42,1.23,-0.51,,,,,,-0.7,-0.82,0.0,-0.7,-0.069,129067,2021,12906,중견수,55000.0,7.0,51.0,0.0,55000.0
211,211,김재현,키움 히어로즈,39,12,139.0,-0.081,102.0,93.0,8.0,1.0,99.0,6.54,-0.09,,-0.05,,-0.04,-0.56,-1.78,,-1.99,-7.35,1.18,-0.82,-0.197,108707,2021,10870,포수,7000.0,31.0,305.0,0.0,7000.0
212,212,박병호,키움 히어로즈,97,96,810.2,-0.771,848.0,775.0,67.0,6.0,99.3,9.35,0.68,,-0.33,,-0.09,,,,0.26,0.32,-8.04,-7.78,0.026,104707,2021,10470,1루수,150000.0,1.0,7.0,0.0,150000.0
213,213,장재영,키움 히어로즈,19,2,17.2,,3.0,0.0,3.0,0.0,100.0,1.53,,,,,,,,,0.0,0.0,,,0.0,147847,2021,14784,우익수,93000.0,3.0,30.0,0.0,93000.0
214,214,문성현,키움 히어로즈,4,0,3.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,104377,2021,10437,투수,4500.0,41.0,429.0,0.0,4500.0
215,215,양현,키움 히어로즈,45,0,48.0,,14.0,4.0,9.0,1.0,92.9,2.44,,,,,,,,,0.0,0.0,,,0.0,107307,2021,10730,투수,12000.0,19.0,185.0,0.0,12000.0
216,216,박승주,키움 히어로즈,3,0,4.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,129897,2021,12989,투수,3000.0,54.0,618.0,0.0,3000.0
217,217,윤정현,키움 히어로즈,10,0,12.1,,4.0,2.0,2.0,0.0,100.0,2.92,,,,,,,,,0.0,0.0,,,0.0,141317,2021,14131,투수,3500.0,49.0,491.0,0.0,3500.0
218,218,이승호,키움 히어로즈,38,3,47.1,,10.0,1.0,8.0,1.0,90.0,1.71,,,,,,,,,0.0,0.0,,,0.0,128657,2021,12865,투수,10000.0,22.0,218.0,0.0,10000.0
