Name_x,포지션,fid_G,fid_GS,fid_IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도.1,수비 관련 득점 기여도.2,수비 관련 득점 기여도.3,수비 관련 득점 기여도.4,수비 관련 득점 기여도.5,수비 관련 득점 기여도.6,수비 관련 득점 기여도.7,수비 관련 득점 기여도.8,수비 관련 득점 기여도.9,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid,pit_G,pit_GS,GR,GF,CG,SHO,W,L,S,HD,pit_IP,ER,R_x,rRA,TBF,H_x,2B_x,3B_x,HR_x,BB_x,HP_x,IB_x,SO_x,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼_x,bat_G,oWAR,dWAR,PA,ePA,AB,R_y,H_y,2B_y,3B_y,HR_y,TB,RBI,SB,CS,BB_y,HP_y,IB_y,SO_y,GDP,SH,SF,비율,비율.1,비율.2,비율.3,비율.4,비율.5,WAR▼_y,Name_y,연봉(만원),WAR,WAR당 연봉
송승환,우익수,2,1,9.0,5,5,0,0,100.0,5.0,1.51,0.01,0.03,0,0,0,0,0,1.55,74.33,-0.03,1.52,0.141,0.139,NC 다이노스,14172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.05,0.14,5,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.4,-0.022,-16.6,0.09,송승환,3500,0.13,26594
김태근,우익수,10,0,19.2,5,5,0,0,100.0,2.29,0.67,-0.73,0.06,0,0,0,0,0,0.0,-0.01,-0.03,-0.03,0.0,-0.003,두산 베어스,14175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김태근,3400,-0.72,-4729
오선우,우익수,2,1,11.0,3,2,0,1,66.7,1.64,-0.8,-0.01,-0.47,0,0,0,0,0,-1.28,-61.31,-0.05,-1.33,-0.117,-0.121,KIA 타이거즈,14181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.03,-0.04,7,7,7,0,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0.286,0.286,0.286,0.572,0.049,36.1,-0.07,오선우,3300,-0.03,-95565
최승민,우익수,8,1,17.0,6,5,1,0,100.0,3.18,-1.11,0.77,0.05,0,0,0,0,0,-0.29,-0.73,-0.04,-0.33,-0.027,-0.03,LG 트윈스,14187.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최승민,4000,-0.02,-251300
박주홍,우익수,4,1,9.0,3,3,0,0,100.0,3.0,0.63,0.01,0.03,0,0,0,0,0,0.67,3.88,-0.04,0.63,0.062,0.058,키움 히어로즈,14580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박주홍,3600,-0.24,-14893
이주형,우익수,58,50,431.1,113,108,3,2,98.2,2.32,1.81,0.46,0.3,0,0,0,0,0,2.57,3.21,-2.4,0.17,0.234,0.015,키움 히어로즈,14591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1.72,0.25,537,536,473,82,126,19,3,13,190,60,6,0,49,14,1,119,4,0,1,0.266,0.352,0.402,0.754,0.133,103.6,1.96,이주형,6600,2.51,2634
박시원,우익수,24,12,143.1,29,24,3,2,93.1,1.7,-3.12,-0.11,-0.57,0,0,0,0,0,-3.8,-9.94,-0.66,-4.46,-0.347,-0.407,NC 다이노스,14597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박시원,3000,-0.27,-11284
황성빈,우익수,2,0,4.0,1,1,0,0,100.0,2.25,0.51,0,0.01,0,0,0,0,0,0.53,0.61,-0.01,0.52,0.048,0.047,롯데 자이언츠,14642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,황성빈,7600,2.15,3532
함창건,우익수,2,0,2.0,0,0,0,0,0.0,0.0,0,0,0.01,0,0,0,0,0,0.01,0.06,0,0,0.001,0,LG 트윈스,14680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,함창건,3000,-0.19,-15608
임종찬,우익수,13,1,33.0,6,6,0,0,100.0,1.64,1.28,0.12,0.1,0,0,0,0,0,1.49,8.96,-0.11,1.38,0.136,0.126,한화 이글스,14706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,임종찬,3400,-0.22,-15452
최인호,우익수,4,4,35.0,7,6,1,0,100.0,1.8,0.46,0.01,0.11,0,0,0,0,0,0.58,1.02,-0.19,0.39,0.053,0.036,한화 이글스,14707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최인호,4800,2.03,2359
양찬열,우익수,7,2,28.0,4,4,0,0,100.0,1.29,0.98,-0.03,0.08,0,0,0,0,0,1.03,13.53,-0.1,0.93,0.094,0.085,두산 베어스,14738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.02,0.07,12,12,8,2,1,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0.125,0.417,0.125,0.542,0.122,96.2,0.09,양찬열,4000,0.09,42199
김건형,우익수,12,9,66.0,22,22,0,0,100.0,3.0,-0.7,0.26,0.2,0,0,0,0,0,-0.25,-2.72,-0.25,-0.5,-0.022,-0.045,KT 위즈,14779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.35,-0.03,25,25,24,2,3,1,0,0,4,1,0,0,1,0,0,8,0,0,0,0.125,0.16,0.167,0.327,-0.046,-34.1,-0.38,김건형,3000,-0.21,-14433
이영빈,우익수,4,3,26.0,4,4,0,0,100.0,1.38,-0.91,-0.39,0.08,0,0,0,0,0,-1.22,-5.69,-0.13,-1.35,-0.112,-0.124,LG 트윈스,14783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,이영빈,5500,0.00,2305239
장재영,우익수,20,19,157.1,44,42,2,0,100.0,2.52,0.36,0.42,0.48,0,0,0,0,0,1.25,4.73,-0.78,0.47,0.114,0.043,키움 히어로즈,14784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-0.25,-0.07,139,139,119,14,20,3,0,4,35,13,0,0,17,3,0,64,2,0,0,0.168,0.288,0.294,0.582,0.072,55.7,-0.33,장재영,4000,-0.41,-9657
김현준,우익수,40,24,218.1,64,62,1,1,98.4,2.6,4.33,0.45,0.16,0,0,0,0,0,4.94,9.0,-1.01,3.93,0.451,0.359,삼성 라이온즈,14867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,-0.83,0.25,205,201,183,23,41,10,1,0,53,11,2,0,11,4,0,49,4,4,3,0.224,0.279,0.29,0.569,0.059,41.4,-0.58,김현준,14000,0.04,396434
추신수,우익수,6,5,35.0,7,7,0,0,100.0,1.8,0.23,-0.05,0.11,0,0,0,0,0,0.29,0.53,-0.19,0.1,0.026,0.009,SSG 랜더스,14888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,추신수,3000,0.94,3179
소크라테스,우익수,4,1,11.0,5,4,0,1,80.0,3.27,0.6,-0.28,-0.47,0,0,0,0,0,-0.14,-0.15,-0.07,-0.21,-0.013,-0.02,KIA 타이거즈,14996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,소크라테스,50000,4.06,12324
라모스,우익수,79,79,654.2,131,123,4,4,96.9,1.75,-1.65,-0.24,-0.03,0,0,0,0,0,-1.92,-3.46,-3.44,-5.36,-0.175,-0.49,두산 베어스,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1.9,-0.22,348,346,311,43,95,19,3,10,150,48,3,3,27,3,1,60,5,1,6,0.305,0.36,0.482,0.842,0.154,119.6,1.68,라모스,55000,2.37,23179
김재혁,우익수,11,2,23.0,6,5,0,1,83.3,1.96,-0.8,-0.03,-0.43,0,0,0,0,0,-1.26,-5.19,-0.07,-1.33,-0.115,-0.122,삼성 라이온즈,15036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김재혁,3000,-0.22,-13581
윤동희,우익수,61,54,455.0,108,106,2,0,100.0,2.14,-3.05,0.39,1.37,0,0,0,0,0,-1.29,-1.32,-2.45,-3.74,-0.118,-0.342,롯데 자이언츠,15048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,윤동희,9000,3.72,2419
최원영,우익수,17,2,41.0,12,12,0,0,100.0,2.63,1.38,-0.18,0.12,0,0,0,0,0,1.32,3.34,-0.08,1.24,0.121,0.114,LG 트윈스,15084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최원영,3000,0.25,11916
김병준,우익수,10,1,20.2,7,7,0,0,100.0,3.05,-0.45,-0.58,0.06,0,0,0,0,0,-0.96,-3.95,-0.06,-1.02,-0.088,-0.093,KT 위즈,15097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김병준,3100,0.27,11466
박수종,우익수,8,0,14.0,3,3,0,0,100.0,1.93,-1.57,0.09,0.04,0,0,0,0,0,-1.44,-2.59,-0.02,-1.46,-0.132,-0.134,키움 히어로즈,15132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박수종,4000,0.25,15819
이상혁,우익수,8,0,12.0,2,2,0,0,100.0,1.5,-0.2,0.01,0.04,0,0,0,0,0,-0.15,-0.5,-0.01,-0.16,-0.014,-0.014,한화 이글스,15139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,이상혁,3100,-0.11,-28290
류승민,우익수,4,0,7.0,3,3,0,0,100.0,3.86,0.96,0.01,0.02,0,0,0,0,0,0.99,28.43,-0.02,0.97,0.09,0.088,삼성 라이온즈,15503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.04,0.09,3,3,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.0,0.667,0.0,0.667,0.294,226.9,0.13,류승민,3500,0.13,27229
정준영,우익수,33,18,168.1,46,44,0,2,95.7,2.35,3.04,0.53,-0.5,0,0,0,0,0,3.08,10.32,-0.6,2.48,0.281,0.227,KT 위즈,15519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-0.17,0.34,74,71,62,9,14,2,0,0,16,3,0,0,8,1,0,16,1,3,0,0.226,0.324,0.258,0.582,0.079,57.8,0.17,정준영,4200,0.41,10337
김동혁,우익수,7,0,11.2,2,2,0,0,100.0,1.54,0.23,-0.16,0.04,0,0,0,0,0,0.1,0.37,-0.02,0.08,0.009,0.007,롯데 자이언츠,15645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김동혁,3100,0.21,14524
김현종,우익수,1,0,3.0,0,0,0,0,0.0,0.0,-0.01,0.12,0.01,0,0,0,0,0,0.12,1.02,-0.01,0.11,0.011,0.01,LG 트윈스,16013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김현종,3000,0.17,17163
정현승,우익수,12,3,40.0,5,5,0,0,100.0,1.13,0.28,-0.11,0.12,0,0,0,0,0,0.29,1.8,-0.12,0.17,0.026,0.015,SSG 랜더스,16043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-0.17,-0.08,31,31,29,1,7,0,0,1,10,4,1,0,2,0,0,6,0,0,0,0.241,0.29,0.345,0.635,0.076,53.9,-0.25,정현승,3000,-0.24,-12319
전다민,우익수,2,0,8.0,1,1,0,0,100.0,1.13,0.16,-0.28,0.02,0,0,0,0,0,-0.09,-0.53,-0.02,-0.11,-0.008,-0.01,두산 베어스,16072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전다민,3000,0.35,8557
레이예스,우익수,83,81,664.2,130,126,0,4,96.9,1.71,-3.49,-0.17,0.0,0,0,0,0,0,-3.66,-3.66,-3.55,-7.21,-0.335,-0.659,롯데 자이언츠,16106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,3.98,-0.58,632,631,574,88,202,40,3,15,293,111,5,0,46,1,2,82,16,0,11,0.352,0.394,0.51,0.904,0.179,127.5,3.4,레이예스,60000,3.72,16111
페라자,우익수,39,39,310.0,82,72,3,7,91.5,2.18,2.01,-0.4,-2.58,0,0,0,0,0,-0.96,-1.14,-1.72,-2.68,-0.088,-0.245,한화 이글스,16121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,페라자,60000,2.90,20686
원성준,우익수,7,4,41.0,8,7,1,0,100.0,1.76,-0.99,0.87,0.12,0,0,0,0,0,0.0,0.0,-0.19,-0.19,0.0,-0.017,키움 히어로즈,16136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,원성준,3000,-0.25,-11991
카디네스,우익수,5,4,33.2,9,9,0,0,100.0,2.41,-0.85,-0.31,0.1,0,0,0,0,0,-1.05,-21.67,-0.17,-1.22,-0.096,-0.112,삼성 라이온즈,16156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.11,-0.18,25,25,24,2,8,2,0,2,16,5,0,1,1,0,0,6,1,0,0,0.333,0.36,0.667,1.027,0.21,145.5,-0.06,카디네스,32700,0.00,11890996
제러드,우익수,18,17,147.0,36,34,2,0,100.0,2.2,-1.65,-0.14,0.44,0,0,0,0,0,-1.35,-5.1,-0.8,-2.15,-0.123,-0.196,두산 베어스,16158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.09,-0.5,169,169,144,29,47,16,1,10,95,39,4,0,21,3,0,35,0,0,1,0.326,0.42,0.66,1.08,0.241,183.7,1.59,제러드,30000,1.52,19800
김선빈,유격수,2,0,3.0,3,1,2,0,100.0,9.0,-0.15,0,0.03,0,0,0,0,0,-0.13,-0.16,0,0,-0.012,0,KIA 타이거즈,10008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김선빈,60000,2.11,28379
김재호,유격수,52,38,326.0,148,65,76,7,95.3,3.89,-3.93,0,-0.62,0.89,0,0,0,0,-3.66,-9.26,2.98,-0.68,-0.335,-0.063,두산 베어스,10174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.99,-0.31,154,147,126,20,38,5,0,1,46,11,0,0,19,1,0,23,4,7,1,0.302,0.395,0.365,0.76,0.144,112.2,0.68,김재호,30000,0.56,53904
김상수,유격수,78,71,581.2,280,120,150,10,96.4,4.18,2.08,0,0.14,-0.17,0,0,0,0,2.06,2.62,5.5,7.56,0.188,0.69,KT 위즈,10320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1.77,0.13,420,413,369,60,102,18,4,4,140,45,3,2,37,6,0,59,12,7,1,0.276,0.351,0.379,0.73,0.126,91.5,1.89,김상수,30000,1.95,15374
황재균,유격수,4,0,5.0,3,1,2,0,100.0,5.4,-0.49,0,0.04,0.05,0,0,0,0,-0.4,-0.42,0,0,-0.036,0,KT 위즈,10407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,황재균,100000,-0.19,-536924
오지환,유격수,107,97,858.0,400,150,238,12,97.0,4.07,1.33,0,1.59,-0.02,0,0,0,0,2.9,3.86,8.34,11.24,0.265,1.027,LG 트윈스,10475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2.67,0.33,428,426,370,67,94,24,2,10,152,59,17,4,51,4,0,106,8,2,1,0.254,0.35,0.411,0.761,0.136,104.5,3.0,오지환,30000,3.12,9616
오선진,유격수,3,0,6.0,2,0,2,0,100.0,3.0,0.24,0,0.05,0,0,0,0,0,0.3,1.64,0.04,0.34,0.027,0.031,롯데 자이언츠,10557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,오선진,10000,0.18,54627
김성현,유격수,21,12,118.0,54,19,32,3,94.4,3.89,-3.27,0,-0.46,-0.27,0,0,0,0,-4.01,-8.12,1.0,-3.01,-0.366,-0.275,SSG 랜더스,10636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김성현,20000,-0.69,-29017
박승욱,유격수,110,97,833.0,414,140,252,22,94.7,4.24,-5.65,0,-3.65,2.1,0,0,0,0,-7.21,-7.46,7.74,0.53,-0.658,0.049,롯데 자이언츠,10804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1.65,-0.64,468,463,405,57,106,19,1,7,148,53,4,5,47,10,3,120,7,3,3,0.262,0.351,0.365,0.716,0.121,86.4,1.01,박승욱,13500,-0.10,-135107
신본기,유격수,50,22,220.2,113,38,71,4,96.5,4.45,0.44,0,-0.05,1.93,0,0,0,0,2.32,3.98,1.82,4.14,0.212,0.378,KT 위즈,10840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0.84,-0.02,152,143,122,18,34,3,0,3,46,19,2,0,16,3,0,28,3,9,2,0.279,0.371,0.377,0.748,0.135,97.6,0.82,신본기,13000,0.83,15636
하주석,유격수,42,26,221.2,120,43,74,3,97.5,4.75,-3.03,0,0.46,0.07,0,0,0,0,-2.5,-5.62,2.12,-0.38,-0.228,-0.035,한화 이글스,10913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.7,-0.45,151,149,137,16,40,9,1,1,54,11,1,2,10,2,0,33,1,2,0,0.292,0.349,0.394,0.743,0.127,94.7,0.25,하주석,7000,0.23,30579
노진혁,유격수,29,18,150.2,66,23,38,5,92.4,3.64,-2.37,0,-1.17,-0.91,0,0,0,0,-4.45,-8.79,1.52,-2.93,-0.407,-0.268,롯데 자이언츠,11165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,-0.18,-0.08,157,154,137,13,30,6,0,2,42,13,0,0,15,1,1,39,1,2,2,0.219,0.297,0.307,0.604,0.072,51.0,-0.26,노진혁,60000,-0.23,-260317
박계범,유격수,3,2,19.0,13,1,10,2,84.6,5.21,-1.21,0,-0.84,-0.23,0,0,0,0,-2.28,-13.69,0.16,-2.12,-0.208,-0.194,두산 베어스,11198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박계범,8500,-0.47,-18168
장준원,유격수,11,2,34.0,15,9,6,0,100.0,3.97,0.81,0,0.3,-0.17,0,0,0,0,0.94,7.92,0.14,1.08,0.085,0.098,KT 위즈,11214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-0.13,0.09,18,18,14,1,1,0,0,0,1,0,0,0,4,0,0,5,0,0,0,0.071,0.278,0.071,0.349,0.018,13.5,-0.04,장준원,5300,-0.03,-171447
김태진,유격수,57,33,346.0,171,64,104,3,98.2,4.37,4.68,0,1.56,0.57,0,0,0,0,6.82,12.12,2.98,9.8,0.623,0.895,키움 히어로즈,11244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,-0.77,0.73,202,197,189,26,42,6,3,0,54,10,0,0,7,0,1,27,1,5,1,0.222,0.249,0.286,0.535,0.035,27.5,-0.04,김태진,11000,0.89,12361
강한울,유격수,3,0,3.0,1,1,0,0,100.0,3.0,-0.03,0,0.03,-0.25,0,0,0,0,-0.25,-2.02,0,0,-0.023,0,삼성 라이온즈,11255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,강한울,10000,-0.32,-30994
박찬호,유격수,132,129,1120.1,564,213,328,23,95.9,4.35,4.92,0,-0.6,-0.75,0,0,0,0,3.57,3.83,11.48,15.05,0.326,1.374,KIA 타이거즈,11261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2.58,0.2,577,570,515,86,158,24,1,5,199,61,20,13,48,1,1,44,9,7,6,0.307,0.363,0.386,0.749,0.129,95.7,2.78,박찬호,30000,4.03,7451
심우준,유격수,53,49,431.2,227,93,126,8,96.5,4.57,1.35,0,-0.19,-1.82,0,0,0,0,-0.66,-1.79,3.8,3.14,-0.06,0.287,KT 위즈,11334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.65,-0.01,192,187,169,22,45,4,0,3,58,28,7,1,17,1,0,29,3,5,0,0.266,0.337,0.343,0.68,0.105,75.5,0.64,심우준,29000,0.90,32170
이도윤,유격수,112,89,784.0,349,138,198,13,96.3,3.86,-2.12,0,0.43,1.7,0,0,0,0,0.01,0.01,6.68,6.69,0.001,0.611,한화 이글스,11414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0.74,-0.14,374,368,336,49,93,10,3,1,112,46,6,4,26,3,0,56,5,6,3,0.277,0.332,0.333,0.665,0.098,72.4,0.59,이도윤,7500,1.14,6585
박준영,유격수,57,50,434.2,222,83,135,4,98.2,4.51,2.93,0,1.85,0.74,0,0,0,0,5.52,12.24,3.92,9.44,0.505,0.863,두산 베어스,12522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.91,0.56,212,211,186,25,42,9,2,7,76,28,2,0,21,3,0,58,3,1,1,0.226,0.313,0.409,0.722,0.114,86.6,1.47,박준영,7000,1.58,4436
