Name,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR,pid,연도,수상횟수,연봉,샐러리캡,이후연봉
이상민,46,0,46,6,0,0,0,0,0,9,29.1,12,13,19.75,138,30,6,1,5,15,3,1,23,2,0,2,3.68,3.99,6.06,5.99,5.75,1.53,-0.14,11169,2022,0.0,5500.0,1276395,7500.0
이재익,42,0,42,9,0,0,3,2,0,7,33.1,22,25,23.95,149,41,7,0,4,9,1,0,21,3,0,0,5.94,6.75,6.47,6.22,4.57,1.5,-0.15,13244,2022,0.0,3700.0,1276395,5700.0
양창섭,6,6,0,0,0,0,2,3,0,0,20.1,19,19,17.45,96,24,5,1,3,12,1,0,10,0,0,0,8.41,8.41,7.72,7.73,6.29,1.77,-0.17,13157,2022,0.0,4700.0,1276395,4800.0
김승현,6,0,6,1,0,0,0,1,0,2,4.0,5,7,6.5,24,6,1,0,2,4,0,0,5,1,0,1,11.25,15.75,14.63,13.89,9.71,2.5,-0.35,12637,2022,0.0,5500.0,1276395,4500.0
황동재,16,13,3,2,0,0,1,3,0,0,66.1,52,58,57.5,312,91,20,2,9,31,0,0,53,3,1,1,7.06,7.87,7.8,7.41,4.85,1.84,-0.46,14615,2022,0.0,3100.0,1276395,4100.0
김광현,28,28,0,0,0,0,13,3,0,0,173.1,41,48,48.0,694,141,16,2,10,45,5,2,153,9,0,1,2.13,2.49,2.49,2.44,3.14,1.07,7.39,10126,2022,0.0,810000.0,2487512,100000.0
노경은,41,8,33,7,0,0,12,5,1,7,79.2,27,28,29.05,323,69,10,0,5,23,4,0,55,5,0,5,3.05,3.16,3.28,3.13,3.86,1.15,2.8,10203,2022,0.0,10000.0,2487512,17000.0
이태양,30,17,13,3,0,0,8,3,0,1,112.0,45,50,49.3,472,116,18,0,15,24,5,2,61,7,0,0,3.62,4.02,3.96,3.78,4.76,1.25,2.77,10609,2022,0.0,12000.0,2487512,86000.0
오원석,31,24,7,0,0,0,6,8,0,0,144.0,72,79,72.75,633,158,21,2,16,58,3,1,112,9,0,7,4.5,4.94,4.55,4.46,4.48,1.5,2.53,14581,2022,0.0,6500.0,2487512,14000.0
서진용,68,0,68,40,0,0,7,3,21,12,67.1,30,32,31.85,297,64,10,1,5,36,3,3,55,2,0,6,4.01,4.28,4.26,4.04,4.33,1.49,1.36,10784,2022,0.0,18500.0,2487512,26500.0
최민준,51,1,50,10,0,0,5,4,0,5,68.1,30,37,36.8,288,51,8,1,10,34,2,2,48,8,0,7,3.95,4.87,4.85,4.64,5.4,1.24,0.82,13126,2022,0.0,6500.0,2487512,13000.0
고효준,45,0,45,6,0,0,1,0,0,7,38.2,16,18,21.1,174,35,6,2,1,20,2,2,35,5,0,7,3.72,4.19,4.91,4.84,3.51,1.42,0.36,10124,2022,0.0,4000.0,2487512,8500.0
서동민,20,0,20,2,0,0,1,1,0,5,21.0,6,11,10.65,86,13,3,0,3,11,1,0,19,2,0,3,2.57,4.71,4.56,4.37,4.99,1.14,0.32,13191,2022,0.0,4000.0,2487512,6000.0
박민호,22,0,22,11,0,0,1,1,1,4,22.0,10,10,12.75,101,26,2,0,3,11,2,1,12,0,0,0,4.09,4.09,5.22,5.0,5.88,1.68,0.17,11236,2022,0.0,12000.0,2487512,9500.0
박종훈,11,11,0,0,0,0,3,5,0,0,48.0,32,34,32.95,220,52,4,1,6,21,8,0,40,3,0,3,6.0,6.38,6.18,6.03,5.06,1.52,0.15,10131,2022,0.0,180000.0,2487512,50000.0
문승원,23,0,23,7,0,0,1,1,3,3,24.2,14,15,16.2,112,32,6,0,3,7,2,0,25,1,0,0,5.11,5.47,5.91,5.57,3.83,1.58,-0.01,10783,2022,0.0,160000.0,2487512,70000.0
전영준,4,1,3,1,0,0,0,0,0,0,5.0,4,4,4.2,25,7,2,0,2,3,1,0,7,0,0,1,7.2,7.2,7.56,7.21,7.52,2.0,-0.01,15032,2022,0.0,3000.0,2487512,3200.0
김주온,5,0,5,4,0,0,0,0,0,0,4.0,5,5,3.45,20,3,1,0,1,5,0,0,4,0,0,0,11.25,11.25,7.76,7.23,8.13,2.0,-0.02,13057,2022,0.0,3000.0,2487512,3000.0
이건욱,1,1,0,0,0,0,0,1,0,0,3.0,3,3,3.0,14,2,0,0,1,4,0,0,2,0,0,0,9.0,9.0,9.0,8.39,10.22,2.0,-0.04,11242,2022,0.0,3200.0,2487512,3100.0
박시후,2,0,2,1,0,0,0,0,0,0,1.0,2,2,1.5,6,3,1,0,0,0,0,0,0,0,0,0,18.0,18.0,13.5,13.65,3.78,3.0,-0.04,14687,2022,0.0,3000.0,2487512,3000.0
신헌민,1,0,1,1,0,0,0,0,0,0,1.0,1,2,2.0,5,3,0,0,0,0,0,0,1,0,0,0,9.0,18.0,18.0,17.54,1.28,3.0,-0.07,15024,2022,0.0,3000.0,2487512,3000.0
정성곤,2,0,2,0,0,0,0,0,0,0,2.2,3,3,3.35,13,1,0,0,1,3,1,0,3,0,0,0,10.13,10.13,11.31,10.54,10.08,1.5,-0.08,11321,2022,0.0,7500.0,2487512,5500.0
윤태현,3,0,3,1,0,0,0,0,0,0,2.0,2,2,2.15,10,2,0,0,0,2,0,0,2,0,1,0,9.0,9.0,9.68,10.84,4.38,2.0,-0.1,15023,2022,0.0,3000.0,2487512,3000.0
김상수,8,0,8,2,0,0,0,0,1,0,8.0,8,8,8.0,37,9,2,1,2,4,1,0,3,0,0,0,9.0,9.0,9.0,8.58,7.76,1.63,-0.17,10427,2022,0.0,30000.0,2487512,11000.0
김태훈,9,0,9,1,0,0,0,0,1,3,5.1,6,6,6.2,30,6,1,0,2,10,0,0,1,0,0,0,10.13,10.13,10.46,10.1,13.59,3.0,-0.28,10133,2022,0.0,15000.0,2487512,7800.0
한두솔,8,0,8,3,0,0,0,0,0,0,5.1,10,10,10.85,30,10,2,0,0,4,0,0,1,0,0,1,16.88,16.88,18.31,17.32,5.64,2.63,-0.57,13228,2022,0.0,3000.0,2487512,3100.0
구창모,19,19,0,0,0,0,11,5,0,0,111.2,26,32,30.1,451,92,16,0,7,29,4,0,108,5,0,7,2.1,2.58,2.43,2.43,3.03,1.08,4.79,11353,2022,0.0,19000.0,1248634,60000.0
이용찬,59,0,59,49,0,0,3,3,22,0,60.2,14,16,18.4,253,56,6,1,3,13,3,0,61,4,0,1,2.08,2.37,2.73,2.73,2.68,1.14,2.41,10217,2022,0.0,56666.0,1248634,56666.0
김시훈,59,7,52,8,0,0,4,5,0,11,83.1,30,35,33.65,365,75,10,0,7,43,4,0,79,3,1,2,3.24,3.78,3.63,3.53,4.16,1.42,2.25,13080,2022,0.0,3000.0,1248634,9000.0
신민혁,26,23,3,0,0,0,4,9,0,0,118.1,60,64,61.8,521,128,30,1,15,31,10,1,105,4,1,5,4.56,4.87,4.7,4.63,4.12,1.34,1.93,13085,2022,0.0,12000.0,1248634,13500.0
김영규,72,0,72,11,0,0,2,7,1,13,66.0,25,26,29.55,269,56,8,2,5,22,7,4,46,3,0,3,3.41,3.55,4.03,3.9,4.16,1.18,1.43,13088,2022,0.0,9500.0,1248634,14000.0
송명기,25,22,3,2,0,0,5,7,0,0,107.2,54,67,62.05,496,116,21,4,14,54,15,0,106,6,0,9,4.51,5.6,5.19,5.15,4.75,1.58,1.21,14155,2022,0.0,13000.0,1248634,13000.0
원종현,68,0,68,11,0,0,5,0,1,13,63.1,21,22,30.2,260,55,8,0,5,17,1,0,50,7,0,2,2.98,3.13,4.29,4.18,3.63,1.14,1.11,11161,2022,0.0,27000.0,1248634,62500.0
이재학,26,17,9,2,0,0,3,8,0,0,91.0,48,56,52.4,406,75,14,2,5,54,8,0,72,9,1,6,4.75,5.54,5.18,5.12,4.57,1.42,1.05,10220,2022,0.0,18000.0,1248634,20000.0
임정호,33,0,33,1,0,0,1,2,0,6,25.0,9,11,12.2,104,21,3,1,1,7,2,0,30,1,1,0,3.24,3.96,4.39,4.5,2.38,1.12,0.34,11168,2022,0.0,10500.0,1248634,9000.0
하준영,47,0,47,7,0,0,3,0,0,4,39.0,20,22,22.5,164,28,5,0,3,14,3,1,44,2,0,2,4.62,5.08,5.19,5.32,3.23,1.08,0.22,13115,2022,0.0,4000.0,1248634,7500.0
전사민,7,0,7,2,0,0,0,0,0,0,8.1,3,4,4.0,34,5,0,0,1,6,0,0,2,1,0,0,3.24,4.32,4.32,4.33,6.84,1.32,0.12,14156,2022,0.0,3000.0,1248634,3100.0
한재승,12,0,12,2,0,0,0,0,0,2,10.2,3,4,6.75,54,13,2,0,0,10,1,1,11,1,0,0,2.53,3.38,5.7,5.75,4.4,2.16,0.04,14764,2022,0.0,10000.0,1248634,10200.0
하준수,2,0,2,1,0,0,0,0,0,0,3.0,2,2,2.0,15,3,1,0,0,3,0,0,1,0,0,0,6.0,6.0,6.0,5.85,6.05,2.0,0.02,14654,2022,0.0,3000.0,1248634,3100.0
이우석,3,0,3,1,0,0,0,1,0,0,1.2,4,4,1.6,11,1,0,0,0,3,2,0,1,0,0,0,21.6,21.6,8.64,8.42,11.58,2.4,-0.05,11360,2022,0.0,3300.0,1248634,3300.0
류진욱,51,0,51,16,0,0,4,2,0,4,46.1,25,29,30.5,214,48,7,1,2,31,4,0,37,4,1,3,4.86,5.63,5.92,5.85,4.64,1.71,-0.06,11355,2022,0.0,7500.0,1248634,7500.0
정구범,2,0,2,1,0,0,0,0,0,0,1.1,2,2,2.0,6,1,0,0,1,1,0,0,2,0,0,0,13.5,13.5,13.5,13.16,11.28,1.5,-0.06,14595,2022,0.0,3000.0,1248634,3000.0
조민석,18,0,18,7,0,0,0,1,0,0,16.0,8,9,10.9,76,17,1,0,2,12,2,0,14,2,0,2,4.5,5.06,6.13,6.27,5.8,1.81,-0.06,15119,2022,0.0,3000.0,1248634,3500.0
심창민,11,0,11,2,0,0,1,2,0,0,6.1,10,10,6.25,37,9,2,0,0,7,3,0,6,0,0,2,14.21,14.21,8.88,8.45,6.31,2.53,-0.18,10720,2022,0.0,28000.0,1248634,15000.0
김진호,36,0,36,8,0,0,4,0,1,0,42.2,29,30,30.9,196,53,6,0,7,20,1,0,35,2,0,10,6.12,6.33,6.52,6.48,5.21,1.71,-0.4,12897,2022,0.0,3000.0,1248634,6000.0
이용준,10,2,8,2,0,0,0,1,0,0,22.0,21,23,24.05,116,33,11,1,4,13,3,0,19,3,0,3,8.59,9.41,9.84,9.65,6.04,2.09,-0.6,14763,2022,0.0,13000.0,1248634,13500.0
곽빈,27,27,0,0,0,0,8,9,0,0,147.2,62,69,64.85,645,143,30,0,13,60,11,1,138,7,1,9,3.78,4.21,3.95,4.13,3.99,1.37,3.27,13061,2022,0.0,6500.0,1077800,14000.0
최원준,30,30,0,0,0,0,8,13,0,0,165.0,66,80,76.7,713,183,31,2,21,37,7,0,113,10,1,1,3.6,4.36,4.18,4.35,4.41,1.33,3.23,12852,2022,0.0,34000.0,1077800,33000.0
정철원,58,0,58,9,0,0,4,3,3,23,72.2,25,26,29.9,294,60,12,2,4,26,2,2,47,2,0,7,3.1,3.22,3.7,3.75,3.93,1.18,1.78,13071,2022,1.0,3000.0,1077800,10000.0
브랜든,11,11,0,0,0,0,5,3,0,0,65.0,26,29,28.15,276,56,10,0,5,24,1,0,40,7,1,2,3.6,4.02,3.9,4.03,4.35,1.23,1.51,15153,2022,0.0,26000.0,1077800,36400.0
김명신,68,0,68,11,0,0,3,3,0,10,79.2,32,33,36.0,333,75,9,2,5,25,3,0,61,0,0,4,3.62,3.73,4.07,4.38,3.71,1.26,1.18,12847,2022,0.0,10000.0,1077800,14500.0
최승용,48,15,33,2,0,0,3,7,0,5,93.1,55,59,52.15,423,104,15,4,8,43,2,0,64,9,1,1,5.3,5.69,5.03,5.23,4.58,1.58,0.85,14770,2022,0.0,11500.0,1077800,14000.0
홍건희,58,0,58,38,0,0,2,9,18,9,62.0,24,30,31.85,265,58,9,0,5,21,2,3,60,2,0,4,3.48,4.35,4.62,4.89,3.42,1.27,0.49,10696,2022,0.0,25000.0,1077800,30000.0
박정수,13,0,13,2,0,0,1,1,0,0,19.2,7,7,8.6,83,17,2,0,1,9,1,0,18,1,0,1,3.2,3.2,3.94,4.23,3.68,1.32,0.32,11300,2022,0.0,5000.0,1077800,4500.0
이영하,21,20,1,0,0,0,6,8,0,0,98.2,54,65,61.1,462,109,14,1,5,57,6,1,83,9,0,8,4.93,5.93,5.57,5.96,4.23,1.68,0.29,12568,2022,0.0,16000.0,1077800,12000.0
박치국,15,0,15,2,0,0,1,2,0,3,11.2,7,8,5.65,51,6,0,0,0,9,3,1,12,0,0,1,5.4,6.17,4.36,4.54,4.14,1.29,0.15,12850,2022,0.0,14500.0,1077800,10500.0
이병헌,9,0,9,0,0,0,0,0,0,0,5.0,2,2,1.95,28,5,1,0,0,7,1,0,5,0,0,2,3.6,3.6,3.51,3.61,6.24,2.4,0.1,15099,2022,0.0,3000.0,1077800,3100.0
이형범,31,0,31,14,0,0,0,1,0,0,31.0,15,17,19.0,142,34,7,0,1,11,4,0,17,4,0,2,4.35,4.94,5.52,5.93,4.3,1.45,0.02,11159,2022,0.0,8100.0,1077800,7000.0
김지용,18,0,18,9,0,0,1,0,0,0,19.1,13,14,13.3,82,19,3,0,5,5,1,0,13,2,0,1,6.05,6.52,6.19,6.47,6.14,1.24,-0.06,10747,2022,0.0,6000.0,1077800,6000.0
최지강,2,0,2,1,0,0,0,0,0,0,1.2,4,4,3.5,11,6,1,0,0,2,0,0,2,0,0,1,21.6,21.6,18.9,20.18,4.5,4.8,-0.17,15127,2022,0.0,3000.0,1077800,3000.0
장원준,27,0,27,3,0,0,0,1,0,6,17.0,7,8,11.65,78,23,3,0,0,7,1,0,7,0,0,0,3.71,4.24,6.17,6.64,4.21,1.76,-0.17,10299,2022,0.0,5000.0,1077800,5000.0
김동주,10,0,10,4,0,0,0,0,0,0,16.2,14,14,14.85,85,23,1,0,5,9,0,0,13,3,0,2,7.56,7.56,8.02,8.81,7.08,1.92,-0.29,14769,2022,0.0,15000.0,1077800,15100.0
이승진,35,0,35,8,0,0,3,1,0,2,31.1,23,25,22.65,140,35,2,0,5,12,1,0,29,0,1,0,6.61,7.18,6.51,6.93,4.66,1.5,-0.36,12678,2022,0.0,11000.0,1077800,8800.0
임창민,32,0,32,10,0,0,0,0,2,6,27.1,12,15,19.1,124,26,1,0,3,10,3,0,21,4,0,1,3.95,4.94,6.29,6.61,4.64,1.32,-0.39,10452,2022,0.0,12000.0,1077800,10000.0
김강률,26,0,26,17,0,0,3,4,9,1,24.2,12,13,16.8,110,28,6,0,2,8,2,2,15,1,0,1,4.38,4.74,6.13,6.53,4.36,1.46,-0.42,10690,2022,0.0,22500.0,1077800,20000.0
박신지,29,9,20,2,0,0,1,6,0,0,61.2,46,50,49.3,313,84,12,1,7,40,5,0,38,7,0,4,6.71,7.3,7.2,7.5,5.86,2.01,-0.68,13070,2022,0.0,3100.0,1077800,3600.0
전창민,9,0,9,2,0,0,0,0,0,0,9.1,20,20,18.8,52,17,4,1,2,8,0,0,3,0,0,0,19.29,19.29,18.13,17.43,8.19,2.68,-0.77,14171,2022,0.0,3000.0,1077800,3300.0
윤명준,20,0,20,5,0,0,1,1,0,0,22.1,21,24,25.2,109,33,6,2,8,8,1,1,15,2,0,2,8.46,9.67,10.16,10.65,7.48,1.84,-0.98,10885,2022,0.0,14000.0,1077800,6000.0
안우진,30,30,0,1,1,0,15,8,0,0,196.0,46,51,50.65,766,131,36,4,4,55,4,1,224,6,1,7,2.11,2.34,2.33,2.36,2.09,0.95,8.64,13091,2022,3.0,15000.0,499422,35000.0
요키시,30,30,0,0,0,0,10,8,0,0,185.1,53,61,59.8,746,169,31,3,8,33,5,0,154,13,0,2,2.57,2.96,2.9,3.06,2.86,1.09,6.47,13940,2022,0.0,117000.0,499422,156000.0
김재웅,65,0,65,18,0,0,3,2,13,27,62.2,14,14,15.4,254,39,8,1,4,29,4,2,56,1,0,4,2.01,2.01,2.21,2.3,3.84,1.09,2.88,12858,2022,0.0,10400.0,499422,22000.0
최원태,26,20,6,0,0,0,7,5,0,0,105.2,44,50,46.75,446,93,25,0,5,40,5,0,63,7,0,5,3.75,4.26,3.98,4.15,4.18,1.26,2.23,11379,2022,0.0,31000.0,499422,35000.0
한현희,21,14,7,0,0,0,6,4,0,0,77.2,41,44,41.25,346,83,20,1,9,24,8,0,59,5,0,2,4.75,5.1,4.78,4.81,4.54,1.38,1.12,10863,2022,0.0,25000.0,499422,30000.0
문성현,45,0,45,15,0,0,0,1,13,9,41.1,15,16,16.5,168,34,5,0,3,14,1,0,32,2,0,2,3.27,3.48,3.59,3.62,3.84,1.16,1.08,10437,2022,0.0,3500.0,499422,7000.0
이승호,53,0,53,15,0,0,3,2,10,10,50.1,20,20,22.6,215,44,9,0,7,27,3,1,44,1,0,6,3.58,3.58,4.04,4.21,5.1,1.41,0.9,12865,2022,0.0,8500.0,499422,12800.0
정찬헌,20,20,0,0,0,0,5,6,0,0,87.1,52,55,53.8,390,106,21,0,13,28,6,2,42,6,0,3,5.36,5.67,5.54,5.64,5.56,1.53,0.58,10533,2022,0.0,28000.0,499422,20000.0
김태훈,43,0,43,12,0,0,3,2,9,10,43.0,15,18,21.05,188,40,7,0,3,20,2,2,34,5,0,2,3.14,3.77,4.41,4.6,4.15,1.4,0.53,10871,2022,0.0,19000.0,499422,18000.0
박승주,27,0,27,11,0,0,1,0,0,0,25.0,12,12,10.6,116,20,4,1,3,21,3,0,22,0,0,2,4.32,4.32,3.82,4.12,5.99,1.64,0.4,12989,2022,0.0,3200.0,499422,4500.0
김준형,12,0,12,2,0,0,0,1,0,0,13.1,3,3,4.05,61,9,1,0,0,13,2,0,6,0,0,3,2.03,2.03,2.73,2.88,6.15,1.65,0.4,14848,2022,0.0,12200.0,499422,12200.0
김동혁,24,0,24,6,0,0,2,1,0,3,26.2,14,14,14.55,115,28,12,2,0,11,1,2,18,0,0,1,4.73,4.73,4.91,5.03,3.26,1.46,0.23,14674,2022,0.0,6000.0,499422,6500.0
이명종,27,0,27,6,0,0,4,1,0,4,27.1,16,17,17.0,126,28,4,0,3,16,2,1,20,0,0,1,5.27,5.6,5.6,5.64,5.3,1.61,0.07,15073,2022,0.0,3000.0,499422,4500.0
김선기,26,2,24,4,0,0,3,1,1,4,36.2,21,24,22.65,167,39,9,0,1,19,2,1,30,3,0,1,5.15,5.89,5.56,5.57,3.84,1.58,0.06,13092,2022,0.0,6300.0,499422,7300.0
윤정현,17,2,15,2,0,0,1,1,0,4,22.2,16,17,13.75,106,27,3,0,2,12,5,1,17,0,0,0,6.35,6.75,5.46,5.42,5.15,1.72,0.06,14131,2022,0.0,4100.0,499422,4500.0
이영준,26,0,26,6,0,0,2,2,0,4,21.0,10,12,12.85,102,27,2,0,0,13,2,1,16,3,0,1,4.29,5.14,5.51,5.8,3.95,1.9,-0.03,12997,2022,0.0,6000.0,499422,7000.0
장재영,14,0,14,3,0,0,0,0,0,0,14.0,12,12,11.3,70,23,4,0,2,7,1,0,19,0,0,1,7.71,7.71,7.26,7.38,3.86,2.14,-0.12,14784,2022,0.0,93100.0,499422,93200.0
주승우,4,1,3,1,0,0,0,0,0,0,3.1,4,5,5.0,23,5,0,0,1,7,0,0,4,1,0,0,10.8,13.5,13.5,14.31,10.86,3.6,-0.15,15067,2022,0.0,3000.0,499422,3100.0
양현,25,0,25,7,0,0,3,2,2,5,36.2,21,23,24.2,167,39,5,0,4,17,1,2,14,4,0,1,5.15,5.65,5.94,6.01,5.48,1.53,-0.19,10730,2022,0.0,10000.0,499422,8500.0
송정인,1,0,1,0,0,0,0,0,0,0,2.0,5,5,5.0,13,4,2,0,0,3,0,0,0,0,0,0,22.5,22.5,22.5,23.85,8.43,3.5,-0.21,15069,2022,0.0,3000.0,499422,3100.0
박주성,11,0,11,7,0,0,1,1,0,0,13.0,8,9,11.6,61,11,5,0,4,7,3,1,8,1,0,0,5.54,6.23,8.03,8.23,8.05,1.38,-0.25,14130,2022,0.0,4000.0,499422,3700.0
노운현,5,0,5,1,0,0,0,1,0,0,4.0,5,7,6.65,28,10,1,0,0,3,1,0,3,2,0,1,11.25,15.75,14.96,16.22,5.01,3.25,-0.3,15027,2022,0.0,3000.0,499422,3100.0
하영민,41,0,41,17,0,0,5,3,0,2,39.1,15,27,30.55,178,35,8,2,4,21,0,0,23,8,0,2,3.43,6.18,6.99,7.4,5.19,1.42,-0.73,11222,2022,0.0,4000.0,499422,6500.0
김성진,23,0,23,8,0,0,0,2,0,2,21.2,19,25,24.15,105,31,3,0,3,10,3,0,16,1,0,0,7.89,10.38,10.03,10.11,5.45,1.89,-0.94,14849,2022,0.0,12000.0,499422,11500.0
페냐,32,32,0,0,0,0,11,11,0,0,177.1,71,82,79.25,751,149,28,5,14,59,18,1,147,13,4,16,3.6,4.16,4.02,3.98,4.06,1.17,4.28,15146,2023,0.0,84500.0,853100,65000.0
문동주,23,23,0,0,0,0,8,8,0,0,118.2,49,52,49.95,503,113,20,2,6,42,4,0,95,2,1,5,3.72,3.94,3.79,3.82,3.65,1.31,3.08,15013,2023,1.0,3300.0,853100,10000.0
산체스,24,24,0,0,0,0,7,8,0,0,126.0,53,62,60.8,540,136,23,0,13,28,6,2,99,7,0,3,3.79,4.43,4.34,4.29,3.92,1.3,2.59,15643,2023,0.0,52000.0,853100,50000.0
주현상,55,0,55,9,0,0,2,2,0,12,59.2,13,13,14.95,228,35,6,1,2,15,3,1,45,1,0,0,1.96,1.96,2.26,2.29,3.25,0.84,2.44,11415,2023,0.0,5800.0,853100,11000.0
이태양,50,12,38,6,0,0,3,3,0,2,100.1,36,44,48.5,422,100,25,6,7,21,3,2,72,9,0,1,3.23,3.95,4.35,4.33,3.6,1.21,1.78,10609,2023,0.0,86000.0,853100,70000.0
윤대경,47,0,47,10,0,0,5,1,0,2,47.2,13,18,15.95,199,36,9,1,4,19,6,0,28,2,0,2,2.45,3.4,3.01,2.92,5.01,1.15,1.39,11110,2023,0.0,9000.0,853100,11000.0
한승주,47,6,41,12,0,0,1,4,0,2,70.2,31,34,37.65,320,81,16,2,6,31,4,2,55,1,0,5,3.95,4.33,4.8,4.75,4.45,1.58,0.85,14621,2023,0.0,3100.0,853100,4500.0
김기중,37,6,31,6,0,0,1,3,0,1,56.1,29,33,29.2,253,58,9,3,4,29,9,1,46,2,0,2,4.63,5.27,4.67,4.67,4.69,1.54,0.82,14808,2023,0.0,18600.0,853100,4400.0
장시환,38,0,38,7,0,0,2,2,1,7,34.2,13,13,15.75,153,32,4,0,1,21,4,1,24,1,0,3,3.38,3.38,4.09,4.12,4.61,1.53,0.65,10453,2023,0.0,33000.0,853100,25000.0
김규연,23,0,23,14,0,0,0,1,1,0,19.2,6,7,6.65,85,16,2,1,0,10,2,0,20,1,0,2,2.75,3.2,3.04,3.07,3.2,1.32,0.53,14871,2023,0.0,7100.0,853100,4100.0
정우람,52,0,52,7,0,0,0,1,0,8,40.1,24,24,22.2,183,45,8,2,3,17,2,0,30,2,0,3,5.36,5.36,4.95,4.98,4.34,1.54,0.34,10156,2023,0.0,50000.0,853100,10000.0
김범수,76,0,76,5,0,0,5,5,1,18,62.1,29,33,35.8,283,64,10,0,3,33,3,5,52,4,0,4,4.19,4.76,5.17,5.15,3.93,1.56,0.28,11411,2023,0.0,14100.0,853100,19300.0
이민우,17,0,17,0,0,0,2,1,0,2,13.2,4,6,6.15,57,8,0,0,2,6,0,0,11,3,0,1,2.63,3.95,4.05,4.24,4.94,1.02,0.24,13003,2023,0.0,5100.0,853100,5600.0
장민재,25,13,12,6,0,0,3,8,0,1,69.0,37,46,47.55,308,79,13,2,12,22,5,2,61,4,0,5,4.83,6.0,6.2,6.2,4.83,1.46,0.11,10610,2023,0.0,11500.0,853100,15000.0
박상원,55,0,55,40,0,0,5,3,16,0,61.2,25,35,37.75,277,63,9,3,2,29,3,4,57,5,0,2,3.65,5.11,5.51,5.51,3.38,1.49,-0.1,12871,2023,0.0,13300.0,853100,19500.0
장지수,1,0,1,0,0,0,0,0,0,0,2.0,4,5,5.0,11,4,0,0,0,2,0,0,0,0,0,1,18.0,22.5,22.5,20.63,6.95,3.0,-0.17,14178,2023,0.0,3200.0,853100,3200.0
이충호,11,0,11,2,0,0,0,0,0,0,8.2,9,9,8.65,41,12,0,0,2,5,1,0,7,0,0,0,9.35,9.35,8.98,9.5,6.72,1.96,-0.21,11116,2023,0.0,3200.0,853100,3400.0
남지민,16,7,9,5,0,0,1,7,0,0,37.2,27,31,30.15,186,54,12,0,0,13,6,1,23,5,0,3,6.45,7.41,7.2,7.03,3.8,1.78,-0.26,14619,2023,0.0,4300.0,853100,4000.0
김서현,20,1,19,1,0,0,0,0,1,0,22.1,18,20,17.95,114,22,4,2,1,23,7,1,26,1,1,3,7.25,8.06,7.23,7.22,5.64,2.01,-0.26,15421,2023,0.0,3000.0,853100,53300.0
김민우,12,12,0,0,0,0,1,6,0,0,51.2,40,43,42.5,243,65,16,2,6,28,2,0,43,2,0,5,6.97,7.49,7.4,7.34,4.95,1.8,-0.28,11410,2023,0.0,22800.0,853100,16700.0
한승혁,21,7,14,4,0,0,0,3,0,1,36.1,26,27,28.9,176,48,9,0,3,21,3,0,28,2,0,4,6.44,6.69,7.16,7.12,4.95,1.9,-0.3,10812,2023,0.0,6200.0,853100,4900.0
켈리,30,30,0,0,0,0,10,7,0,0,178.2,76,87,81.9,746,183,31,3,10,39,6,1,129,7,0,6,3.83,4.38,4.13,4.27,3.49,1.24,3.93,13934,2023,0.0,195000.0,1079750,80000.0
임찬규,30,26,4,1,0,0,14,3,0,1,144.2,55,63,59.75,632,142,22,2,10,54,5,1,103,10,1,1,3.42,3.92,3.72,3.91,4.16,1.35,3.78,10652,2023,0.0,17000.0,1079750,20000.0
함덕주,57,0,57,9,0,0,4,0,4,16,55.2,10,12,13.0,222,32,9,1,1,22,2,1,59,3,0,0,1.62,1.94,2.1,2.21,2.69,0.97,2.67,11094,2023,0.0,10000.0,1079750,20000.0
김진성,80,0,80,14,0,0,5,1,4,21,70.1,17,17,22.95,270,41,5,1,8,26,0,0,69,1,0,0,2.18,2.18,2.94,3.11,3.9,0.95,2.41,11166,2023,0.0,35000.0,1079750,35000.0
백승현,42,0,42,5,0,0,2,0,3,11,40.0,7,7,7.35,162,28,4,0,2,18,0,1,30,3,0,1,1.58,1.58,1.65,1.68,3.89,1.15,2.14,13009,2023,0.0,4600.0,1079750,9200.0
김윤식,17,16,1,0,0,0,6,4,0,0,74.2,35,35,33.45,320,86,13,2,4,25,3,0,42,1,0,4,4.22,4.22,4.03,4.26,4.24,1.49,1.68,14588,2023,0.0,15000.0,1079750,12000.0
유영찬,67,0,67,10,0,0,6,3,1,12,68.0,26,27,28.05,305,55,14,1,4,40,7,2,55,4,0,8,3.44,3.57,3.71,3.88,4.67,1.4,1.57,14669,2023,0.0,3100.0,1079750,8500.0
이우찬,38,0,38,6,0,0,1,3,0,5,38.1,15,15,13.1,157,35,4,0,1,18,2,0,30,2,1,2,3.52,3.52,3.08,3.28,3.82,1.38,1.0,10749,2023,0.0,12000.0,1079750,12500.0
최동환,45,0,45,15,0,0,0,0,1,1,42.1,15,18,18.5,189,42,11,0,1,17,3,2,20,5,0,0,3.19,3.83,3.93,4.08,4.41,1.39,0.79,10535,2023,0.0,10500.0,1079750,13000.0
이지강,22,12,10,5,0,0,2,5,0,2,68.0,30,45,43.45,299,60,9,0,4,28,9,0,38,7,0,3,3.97,5.96,5.75,5.82,4.84,1.29,0.36,14143,2023,0.0,3600.0,1079750,6800.0
