Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid
Rank,Name,Team,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,,
48,전의산,24 1B,-0.369,22,14,114.0,102,91,9,2,98.0,7.89,-2.4,,-0.44,,-0.26,,,,-3.1,-13.14,-0.94,-4.04,-0.283,-0.369,SSG 랜더스,14699
49,한유섬,24 RF,-0.85,101,97,802.2,170,164,0,6,96.5,1.84,-4.67,0.06,-0.59,,,,,,-5.2,-5.67,-4.11,-9.31,-0.475,-0.85,SSG 랜더스,10815
50,하재훈,24 RF,-0.982,47,33,301.1,56,49,2,5,91.1,1.52,-7.59,-0.2,-1.6,,,,,,-9.4,-12.65,-1.35,-10.75,-0.858,-0.982,SSG 랜더스,14147
51,최민창,24 LF,,2,0,3.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.04,,,0.0,,SSG 랜더스,11351
51,이로운,24 P,,58,0,56.0,4,1,3,0,100.0,0.64,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,15461
51,최정,24 1B,,1,0,1.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.01,,,0.0,,SSG 랜더스,10106
51,조병현,24 P,,74,0,73.0,10,6,2,2,80.0,0.99,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,14805
51,최민창,24 CF,,1,0,1.0,1,1,0,0,100.0,9.0,0.15,0.03,0.0,,,,,,0.18,3.79,,,0.017,,SSG 랜더스,11351
51,최상민,24 LF,,4,0,5.0,1,1,0,0,100.0,1.8,0.56,0.02,0.01,,,,,,0.58,1.95,,,0.053,,SSG 랜더스,13195
51,고명준,24 3B,,1,0,1.0,0,0,0,0,0.0,0.0,-0.46,,0.01,,,,,,-0.46,-0.62,,,-0.042,,SSG 랜더스,14807
51,한두솔,24 P,,64,0,59.1,8,2,5,1,87.5,1.06,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,13228
51,박민호,24 P,,19,0,22.2,1,0,1,0,100.0,0.4,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,11236
1,김주원,24 SS,1.722,132,115,1023.2,501,196,287,18,96.4,4.25,9.13,,0.05,0.26,,,,,9.43,10.13,9.42,18.85,0.861,1.722,NC 다이노스,14765
2,박민우,24 2B,1.023,98,95,779.1,402,186,210,6,98.5,4.57,4.88,,1.7,0.31,,,,,6.89,8.2,4.31,11.2,0.629,1.023,NC 다이노스,11137
3,김형준,24 C,0.967,116,104,870.1,832,761,59,12,98.6,8.48,0.42,,-2.88,,-0.04,1.15,3.15,,0.86,1.04,9.72,10.58,0.079,0.967,NC 다이노스,13081
4,최정원,24 CF,0.334,37,20,184.1,76,74,0,2,97.4,3.61,4.35,-0.07,-0.62,,,,,,3.66,8.1,0.0,3.66,0.334,0.334,NC 다이노스,14221
5,김휘집,24 3B,0.298,52,42,381.2,117,35,75,7,94.0,2.59,3.2,,-0.89,0.91,0.05,,,,3.26,3.35,0.0,3.26,0.298,0.298,NC 다이노스,14785
6,손아섭,24 RF,0.278,20,17,130.2,37,37,0,0,100.0,2.55,3.51,-0.15,0.39,,,,,,3.76,6.44,-0.71,3.05,0.343,0.278,NC 다이노스,10261
7,김휘집,24 1B,0.226,13,11,94.0,97,86,11,0,100.0,9.29,2.93,,0.46,,0.06,,,,3.46,3.56,-0.98,2.48,0.316,0.226,NC 다이노스,14785
8,도태훈,24 2B,0.21,28,12,128.0,85,32,52,1,98.8,5.91,1.62,,0.27,-0.13,,,,,1.77,2.55,0.53,2.3,0.162,0.21,NC 다이노스,12560
9,박시원,24 CF,0.154,27,19,168.1,51,49,2,0,100.0,2.73,0.71,0.62,0.35,,,,,,1.68,4.41,0.0,1.68,0.154,0.154,NC 다이노스,14597
10,송승환,24 RF,0.139,2,1,9.0,5,5,0,0,100.0,5.0,1.51,0.01,0.03,,,,,,1.55,74.33,-0.03,1.52,0.141,0.139,NC 다이노스,14172
11,박세혁,24 C,0.134,71,36,357.1,311,290,18,3,99.0,7.76,0.41,,-0.22,,0.16,-0.95,-2.27,,-2.18,-3.84,3.65,1.46,-0.2,0.134,NC 다이노스,10891
12,서호철,24 2B,0.128,35,24,219.1,116,59,52,5,95.7,4.55,2.18,,-1.18,-0.71,,,,,0.28,0.29,1.12,1.4,0.026,0.128,NC 다이노스,14220
13,서호철,24 3B,0.109,106,100,834.0,241,75,157,9,96.3,2.5,-0.23,,1.71,-0.09,-0.2,,,,1.19,1.22,0.0,1.19,0.109,0.109,NC 다이노스,14220
14,권희동,24 CF,0.098,7,7,38.0,11,11,0,0,100.0,2.61,1.23,-0.24,0.08,,,,,,1.07,1.25,0.0,1.07,0.098,0.098,NC 다이노스,11172
15,오영수,24 1B,0.093,10,6,49.2,53,49,4,0,100.0,9.6,1.21,,0.25,,,,,,1.46,10.51,-0.44,1.02,0.133,0.093,NC 다이노스,13082
16,도태훈,24 3B,0.06,18,2,53.2,22,4,17,1,95.5,3.52,1.61,,-0.13,-0.82,,,,,0.66,0.95,0.0,0.66,0.06,0.06,NC 다이노스,12560
17,김수윤,24 1B,0.043,5,1,22.0,23,22,1,0,100.0,9.41,0.5,,0.11,,,,,,0.61,9.7,-0.14,0.47,0.055,0.043,NC 다이노스,12903
18,김세훈,24 2B,0.04,2,1,8.0,1,1,0,0,100.0,1.13,0.61,,0.05,-0.24,,,,,0.42,8.59,0.02,0.44,0.038,0.04,NC 다이노스,16058
19,천재환,24 CF,0.027,17,8,78.0,29,29,0,0,100.0,3.35,-0.37,0.5,0.16,,,,,,0.29,0.47,0.0,0.29,0.027,0.027,NC 다이노스,13261
20,도태훈,24 1B,0.009,57,17,215.2,192,171,20,1,99.5,7.97,1.25,,0.56,,0.06,,,,1.87,2.7,-1.78,0.09,0.171,0.009,NC 다이노스,12560
21,신용석,24 C,0.006,1,0,3.0,4,4,0,0,100.0,12.0,,,0.01,,,,0.04,,0.04,2.64,0.02,0.06,0.003,0.006,NC 다이노스,15452
22,한재환,24 3B,0.001,1,0,1.0,0,0,0,0,0.0,0.0,0.0,,0.01,,,,,,0.01,0.14,0.0,0.01,0.001,0.001,NC 다이노스,14659
23,안중열,24 C,-0.015,9,4,45.0,42,39,3,0,100.0,8.4,0.0,,0.16,,,-0.2,-0.92,,-0.69,-9.89,0.53,-0.16,-0.063,-0.015,NC 다이노스,11329
24,김한별,24 2B,-0.025,16,2,32.1,17,11,6,0,100.0,4.73,-0.54,,0.2,,,,,,-0.35,-1.24,0.07,-0.28,-0.032,-0.025,NC 다이노스,14716
25,한재환,24 1B,-0.033,3,0,4.0,3,3,0,0,100.0,6.75,-0.01,,0.02,,-0.35,,,,-0.34,-6.92,-0.02,-0.36,-0.031,-0.033,NC 다이노스,14659
26,천재환,24 LF,-0.039,31,17,168.2,31,30,1,0,100.0,1.65,0.23,-0.09,0.19,,,,,,0.34,0.54,-0.76,-0.42,0.031,-0.039,NC 다이노스,13261
27,한석현,24 LF,-0.047,9,1,21.2,8,6,2,0,100.0,3.32,-1.43,0.98,0.02,,,,,,-0.43,-1.55,-0.08,-0.51,-0.039,-0.047,NC 다이노스,13250
28,권희동,24 LF,-0.054,115,101,834.2,229,216,11,2,99.1,2.45,3.95,-0.11,-0.05,,,,,,3.79,4.43,-4.38,-0.59,0.346,-0.054,NC 다이노스,11172
29,김수윤,24 3B,-0.056,2,0,4.0,0,0,0,0,0.0,0.0,-0.64,,0.03,,,,,,-0.61,-9.74,0.0,-0.61,-0.056,-0.056,NC 다이노스,12903
30,최정원,24 LF,-0.056,3,0,4.0,1,1,0,0,100.0,2.25,-0.72,0.11,0.0,,,,,,-0.6,-1.33,-0.01,-0.61,-0.055,-0.056,NC 다이노스,14221
31,손아섭,24 LF,-0.064,9,9,65.0,13,13,0,0,100.0,1.8,-0.45,0.05,0.07,,,,,,-0.32,-0.56,-0.38,-0.7,-0.03,-0.064,NC 다이노스,10261
32,김세훈,24 SS,-0.074,5,0,8.1,3,3,0,0,100.0,3.24,-0.7,,0.07,-0.24,,,,,-0.87,-17.82,0.06,-0.81,-0.079,-0.074,NC 다이노스,16058
33,한석현,24 RF,-0.082,22,8,100.1,20,18,2,0,100.0,1.79,-1.18,0.39,0.3,,,,,,-0.48,-1.74,-0.41,-0.89,-0.044,-0.082,NC 다이노스,13250
34,김휘집,24 SS,-0.082,24,22,162.2,72,29,40,3,95.8,3.82,-2.56,,-0.06,0.13,,,,,-2.5,-2.57,1.6,-0.9,-0.228,-0.082,NC 다이노스,14785
35,김성욱,24 LF,-0.091,18,3,52.1,15,14,1,0,100.0,2.58,-0.95,0.11,0.06,,,,,,-0.77,-0.86,-0.22,-0.99,-0.071,-0.091,NC 다이노스,11153
36,박영빈,24 CF,-0.107,2,0,2.0,0,0,0,0,0.0,0.0,-1.18,,0.0,,,,,,-1.17,-8.88,0.0,-1.17,-0.107,-0.107,NC 다이노스,14661
37,박영빈,24 LF,-0.124,9,0,16.0,1,1,0,0,100.0,0.56,-1.35,0.03,0.02,,,,,,-1.3,-9.83,-0.06,-1.36,-0.118,-0.124,NC 다이노스,14661
38,김성욱,24 CF,-0.125,102,83,743.0,203,197,5,1,99.5,2.45,-2.84,0.42,1.04,,,,,,-1.37,-1.53,0.0,-1.37,-0.125,-0.125,NC 다이노스,11153
39,최정원,24 2B,-0.135,20,10,107.2,64,33,30,1,98.4,5.27,-2.96,,0.15,0.77,,,,,-2.04,-4.51,0.56,-1.48,-0.186,-0.135,NC 다이노스,14221
40,박건우,24 CF,-0.151,3,2,15.0,4,4,0,0,100.0,2.4,-1.41,-0.27,0.03,,,,,,-1.65,-2.67,0.0,-1.65,-0.151,-0.151,NC 다이노스,10189
41,권희동,24 RF,-0.165,7,5,42.1,11,11,0,0,100.0,2.34,-1.7,-0.01,0.13,,,,,,-1.58,-1.85,-0.23,-1.81,-0.144,-0.165,NC 다이노스,11172
42,김한별,24 SS,-0.178,21,7,80.0,31,9,21,1,96.8,3.38,-2.71,,0.21,-0.15,,,,,-2.65,-9.53,0.7,-1.95,-0.242,-0.178,NC 다이노스,14716
43,김성욱,24 RF,-0.194,24,8,80.0,15,15,0,0,100.0,1.69,-1.14,-0.88,0.24,,,,,,-1.79,-1.99,-0.34,-2.13,-0.163,-0.194,NC 다이노스,11153
44,한석현,24 CF,-0.211,8,5,47.0,16,15,1,0,100.0,3.06,-2.05,-0.36,0.1,,,,,,-2.31,-8.33,0.0,-2.31,-0.211,-0.211,NC 다이노스,13250
45,박한결,24 LF,-0.259,21,13,110.1,21,20,0,1,95.2,1.63,-1.96,0.01,-0.38,,,,,,-2.32,-11.93,-0.52,-2.84,-0.212,-0.259,NC 다이노스,15451
46,천재환,24 RF,-0.389,48,26,248.0,44,41,1,2,95.5,1.52,-3.37,0.48,-0.25,,,,,,-3.15,-5.1,-1.11,-4.26,-0.288,-0.389,NC 다이노스,13261
47,박건우,24 RF,-0.398,68,67,522.0,108,104,3,1,99.1,1.84,-2.73,0.02,1.08,,,,,,-1.63,-2.64,-2.72,-4.35,-0.149,-0.398,NC 다이노스,10189
48,박시원,24 RF,-0.407,24,12,143.1,29,24,3,2,93.1,1.7,-3.12,-0.11,-0.57,,,,,,-3.8,-9.94,-0.66,-4.46,-0.347,-0.407,NC 다이노스,14597
49,데이비슨,24 1B,-1.16,109,109,890.1,813,733,69,11,98.6,8.11,-2.26,,-1.12,,0.08,,,,-3.29,-3.62,-9.4,-12.69,-0.301,-1.16,NC 다이노스,16066
50,김범준,24 LF,,2,0,3.0,0,0,0,0,0.0,0.0,-0.03,,0.0,,,,,,-0.03,-0.78,,,-0.002,,NC 다이노스,14222
50,김한별,24 3B,,2,0,1.1,0,0,0,0,0.0,0.0,0.0,,0.01,,,,,,0.01,0.03,,,0.001,,NC 다이노스,14716
50,류진욱,24 P,,49,0,42.1,12,6,5,1,91.7,2.34,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,11355
50,한재승,24 P,,49,0,45.1,8,2,5,1,87.5,1.39,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,14764
50,김수윤,24 2B,,1,0,1.0,1,0,0,1,0.0,0.0,-0.85,,-0.5,,,,,,-1.34,-21.48,,,-0.123,,NC 다이노스,12903
50,송명기,24 P,,32,0,38.1,1,0,1,0,100.0,0.23,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,14155
50,도태훈,24 SS,,1,0,1.0,0,0,0,0,0.0,0.0,-0.04,,0.01,,,,,,-0.03,-0.05,,,-0.003,,NC 다이노스,12560
50,김재열,24 P,,68,0,68.2,10,3,5,2,80.0,1.05,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,14747
50,김영규,24 P,,42,0,45.2,11,2,8,1,90.9,1.97,,,,,,,,,0.0,,,,0.0,,NC 다이노스,13088
1,강승호,24 2B,0.923,124,118,988.0,532,234,286,12,97.7,4.74,5.31,,-0.05,-0.06,,,,,5.2,5.35,4.9,10.1,0.475,0.923,두산 베어스,11087
2,김기연,24 C,0.895,84,61,579.0,501,474,25,2,99.6,7.76,-0.24,,1.09,,-0.26,1.28,2.43,,3.56,5.4,6.24,9.8,0.325,0.895,두산 베어스,12549
3,박준영,24 SS,0.863,57,50,434.2,222,83,135,4,98.2,4.51,2.93,,1.85,0.74,,,,,5.52,12.24,3.92,9.44,0.505,0.863,두산 베어스,12522
4,양의지,24 C,0.517,76,74,608.1,579,551,24,4,99.3,8.51,0.03,,0.19,,-0.17,-0.93,-1.5,,-1.93,-2.33,7.58,5.66,-0.176,0.517,두산 베어스,10165
5,전민재,24 SS,0.51,64,43,395.0,180,74,102,4,97.8,4.01,1.94,,1.5,-1.4,,,,,2.04,2.94,3.54,5.58,0.187,0.51,두산 베어스,13073
6,정수빈,24 CF,0.471,133,131,1114.0,319,313,5,1,99.7,2.57,2.03,1.31,1.82,,,,,,5.15,5.46,0.0,5.15,0.471,0.471,두산 베어스,10195
7,허경민,24 3B,0.334,110,109,883.0,225,77,143,5,97.8,2.24,-0.33,,3.55,0.48,-0.05,,,,3.66,4.58,0.0,3.66,0.334,0.334,두산 베어스,10184
8,이유찬,24 2B,0.32,39,12,156.2,96,37,59,0,100.0,5.51,1.47,,0.95,0.42,,,,,2.83,3.96,0.67,3.5,0.258,0.32,두산 베어스,12894
9,이유찬,24 SS,0.274,20,11,103.0,47,22,25,0,100.0,4.11,1.26,,0.91,-0.01,,,,,2.16,3.02,0.84,3.0,0.198,0.274,두산 베어스,12894
10,전민재,24 3B,0.266,34,10,129.0,40,20,19,1,97.5,2.72,2.65,,0.38,-0.19,0.06,,,,2.91,4.19,0.0,2.91,0.266,0.266,두산 베어스,13073
11,이유찬,24 3B,0.256,27,20,174.0,56,17,37,2,96.4,2.79,2.17,,0.19,-0.05,0.49,,,,2.81,3.92,0.0,2.81,0.256,0.256,두산 베어스,12894
12,조수행,24 RF,0.246,43,30,274.1,72,71,1,0,100.0,2.36,3.09,-0.03,0.83,,,,,,3.9,4.32,-1.2,2.7,0.356,0.246,두산 베어스,12524
13,조수행,24 LF,0.191,70,52,491.1,146,143,2,1,99.3,2.66,4.35,-0.26,0.06,,,,,,4.15,4.59,-2.05,2.1,0.379,0.191,두산 베어스,12524
14,김대한,24 RF,0.149,29,12,124.0,35,34,0,1,97.1,2.47,2.46,-0.23,-0.13,,,,,,2.1,4.96,-0.47,1.63,0.192,0.149,두산 베어스,14170
15,양찬열,24 RF,0.085,7,2,28.0,4,4,0,0,100.0,1.29,0.98,-0.03,0.08,,,,,,1.03,13.53,-0.1,0.93,0.094,0.085,두산 베어스,14738
16,박준영,24 3B,0.076,9,2,27.0,7,4,3,0,100.0,2.33,0.29,,0.19,0.29,0.07,,,,0.83,1.85,0.0,0.83,0.076,0.076,두산 베어스,12522
17,강승호,24 1B,0.063,32,13,143.2,145,126,18,1,99.3,9.02,1.74,,0.21,,0.06,,,,2.01,2.06,-1.32,0.69,0.183,0.063,두산 베어스,11087
18,서예일,24 3B,0.062,15,2,46.0,13,3,9,1,92.3,2.35,1.16,,-0.19,-0.29,,,,,0.68,4.09,0.0,0.68,0.062,0.062,두산 베어스,12523
19,이유찬,24 RF,0.048,5,3,17.0,3,3,0,0,100.0,1.59,0.47,0.12,0.05,,,,,,0.64,0.89,-0.11,0.53,0.058,0.048,두산 베어스,12894
20,임종성,24 3B,0.046,1,1,9.0,2,0,2,0,100.0,2.0,0.44,,0.06,,,,,,0.5,72.24,0.0,0.5,0.046,0.046,두산 베어스,16069
21,홍성호,24 RF,0.03,3,0,5.0,0,0,0,0,0.0,0.0,0.32,,0.02,,,,,,0.34,3.23,-0.01,0.33,0.031,0.03,두산 베어스,12606
22,서예일,24 SS,0.027,4,0,6.0,2,0,2,0,100.0,3.0,0.23,,0.05,,,,,,0.28,1.69,0.02,0.3,0.026,0.027,두산 베어스,12523
23,안승한,24 C,0.025,2,1,9.1,7,7,0,0,100.0,6.75,0.0,,0.03,,,-0.14,0.45,,0.2,7.37,0.07,0.28,0.019,0.025,두산 베어스,11328
24,장승현,24 C,0.015,9,7,58.0,59,57,2,0,100.0,9.16,-0.24,,0.21,,0.05,-0.21,-0.27,,-0.38,-6.16,0.55,0.17,-0.035,0.015,두산 베어스,11097
25,이유찬,24 CF,0.015,2,0,3.0,2,2,0,0,100.0,6.0,0.2,-0.05,0.01,,,,,,0.16,0.22,0.0,0.16,0.015,0.015,두산 베어스,12894
26,장규빈,24 C,0.009,3,0,7.0,9,8,1,0,100.0,11.57,-0.09,,0.03,,,,0.13,,0.02,1.11,0.07,0.1,0.002,0.009,두산 베어스,14570
27,류현준,24 C,0.007,1,0,3.0,4,3,1,0,100.0,12.0,0.0,,0.01,,,,0.07,,0.06,4.18,0.02,0.08,0.005,0.007,두산 베어스,16076
28,여동건,24 2B,0.006,5,2,21.0,13,5,8,0,100.0,5.57,0.14,,0.13,-0.29,,,,,-0.02,-0.4,0.09,0.07,-0.002,0.006,두산 베어스,16068
29,권휘,24 P,0.0,8,0,9.0,3,1,1,1,66.7,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,두산 베어스,13665
30,홍성호,24 LF,-0.001,1,0,2.0,0,0,0,0,0.0,0.0,-0.01,,0.0,,,,,,0.0,-0.03,-0.01,-0.01,0.0,-0.001,두산 베어스,12606
31,홍성호,24 1B,-0.002,3,0,5.0,5,5,0,0,100.0,9.0,0.0,,0.02,,,,,,0.02,0.2,-0.04,-0.02,0.002,-0.002,두산 베어스,12606
32,김태근,24 RF,-0.003,10,0,19.2,5,5,0,0,100.0,2.29,0.67,-0.73,0.06,,,,,,0.0,-0.01,-0.03,-0.03,0.0,-0.003,두산 베어스,14175
33,박민준,24 C,-0.008,4,1,10.0,10,10,0,0,100.0,9.0,0.0,,0.04,,,,-0.28,,-0.16,-4.65,0.07,-0.09,-0.015,-0.008,두산 베어스,15515
34,전다민,24 CF,-0.008,5,1,16.0,4,4,0,0,100.0,2.25,0.34,-0.46,0.03,,,,,,-0.09,-0.53,0.0,-0.09,-0.008,-0.008,두산 베어스,16072
35,전다민,24 RF,-0.01,2,0,8.0,1,1,0,0,100.0,1.13,0.16,-0.28,0.02,,,,,,-0.09,-0.53,-0.02,-0.11,-0.008,-0.01,두산 베어스,16072
36,양찬열,24 LF,-0.022,3,0,6.0,0,0,0,0,0.0,0.0,-0.24,,0.01,,,,,,-0.23,-3.03,-0.01,-0.24,-0.021,-0.022,두산 베어스,14738
37,전다민,24 LF,-0.039,7,4,38.2,4,3,1,0,100.0,0.93,-0.52,0.21,0.04,,,,,,-0.27,-1.53,-0.16,-0.43,-0.024,-0.039,두산 베어스,16072
38,윤준호,24 C,-0.056,3,0,9.0,5,5,0,0,100.0,5.0,0.0,,0.03,,,,-1.02,,-0.68,-32.69,0.07,-0.61,-0.062,-0.056,두산 베어스,15512
39,김대한,24 CF,-0.056,5,0,10.0,4,4,0,0,100.0,3.6,-0.63,,0.02,,,,,,-0.61,-1.45,0.0,-0.61,-0.056,-0.056,두산 베어스,14170
40,김재호,24 SS,-0.063,52,38,326.0,148,65,76,7,95.3,3.89,-3.93,,-0.62,0.89,,,,,-3.66,-9.26,2.98,-0.68,-0.335,-0.063,두산 베어스,10174
41,김인태,24 RF,-0.068,1,1,6.0,2,2,0,0,100.0,3.0,-0.72,0.01,0.02,,,,,,-0.7,-10.07,-0.04,-0.74,-0.064,-0.068,두산 베어스,11098
42,박계범,24 2B,-0.076,13,1,24.0,8,3,5,0,100.0,3.0,-1.22,,0.15,0.19,,,,,-0.89,-5.32,0.05,-0.84,-0.081,-0.076,두산 베어스,11198
43,김태근,24 LF,-0.077,16,4,53.2,15,15,0,0,100.0,2.52,-0.97,0.24,0.06,,,,,,-0.67,-2.25,-0.17,-0.84,-0.061,-0.077,두산 베어스,14175
44,김인태,24 LF,-0.104,7,5,38.0,5,5,0,0,100.0,1.18,-1.48,0.47,0.04,,,,,,-0.96,-13.85,-0.18,-1.14,-0.088,-0.104,두산 베어스,11098
45,전민재,24 1B,-0.12,3,1,10.0,10,9,0,1,90.0,8.1,-0.8,,-0.45,,,,,,-1.25,-1.8,-0.06,-1.31,-0.114,-0.12,두산 베어스,13073
46,제러드,24 1B,-0.125,2,0,5.0,5,4,0,1,80.0,7.2,-1.36,,0.02,,,,,,-1.33,-5.05,-0.04,-1.37,-0.122,-0.125,두산 베어스,16158
47,김태근,24 CF,-0.137,7,1,21.0,3,3,0,0,100.0,1.29,-1.07,-0.48,0.04,,,,,,-1.5,-5.03,0.0,-1.5,-0.137,-0.137,두산 베어스,14175
48,조수행,24 CF,-0.158,22,11,119.2,34,33,1,0,100.0,2.56,-1.98,0.0,0.25,,,,,,-1.73,-1.92,0.0,-1.73,-0.158,-0.158,두산 베어스,12524
49,전민재,24 2B,-0.164,14,11,93.0,60,20,38,2,96.7,5.61,-1.51,,-0.44,-0.26,,,,,-2.21,-3.18,0.41,-1.8,-0.202,-0.164,두산 베어스,13073
50,김대한,24 LF,-0.172,25,6,87.0,16,16,0,0,100.0,1.66,-2.06,0.36,0.1,,,,,,-1.6,-3.78,-0.28,-1.88,-0.146,-0.172,두산 베어스,14170
51,박계범,24 SS,-0.194,3,2,19.0,13,1,10,2,84.6,5.21,-1.21,,-0.84,-0.23,,,,,-2.28,-13.69,0.16,-2.12,-0.208,-0.194,두산 베어스,11198
52,제러드,24 RF,-0.196,18,17,147.0,36,34,2,0,100.0,2.2,-1.65,-0.14,0.44,,,,,,-1.35,-5.1,-0.8,-2.15,-0.123,-0.196,두산 베어스,16158
53,박계범,24 3B,-0.227,10,0,15.2,5,2,2,1,80.0,2.3,-1.85,,-0.39,-0.24,,,,,-2.49,-14.94,0.0,-2.49,-0.227,-0.227,두산 베어스,11198
54,제러드,24 LF,-0.303,15,14,118.1,23,23,0,0,100.0,1.75,-2.58,-0.23,0.13,,,,,,-2.68,-10.16,-0.63,-3.31,-0.245,-0.303,두산 베어스,16158
55,김재환,24 LF,-0.437,45,43,335.1,71,71,0,0,100.0,1.91,-3.11,-0.27,0.38,,,,,,-3.0,-3.18,-1.78,-4.78,-0.274,-0.437,두산 베어스,10643
56,이유찬,24 LF,-0.473,17,16,113.1,17,16,0,1,94.1,1.27,-3.51,-0.7,-0.37,,,,,,-4.58,-6.4,-0.6,-5.18,-0.418,-0.473,두산 베어스,12894
57,라모스,24 RF,-0.49,79,79,654.2,131,123,4,4,96.9,1.75,-1.65,-0.24,-0.03,,,,,,-1.92,-3.46,-3.44,-5.36,-0.175,-0.49,두산 베어스,15000
58,양석환,24 1B,-0.711,131,130,1118.0,1038,943,85,10,99.0,8.28,2.55,,0.51,,0.21,,,,3.27,3.32,-11.06,-7.79,0.299,-0.711,두산 베어스,11213
59,김강률,24 P,,52,0,42.0,9,4,5,0,100.0,1.93,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10690
59,박치국,24 P,,50,0,48.0,10,1,8,1,90.0,1.69,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,12850
59,정철원,24 P,,33,0,32.1,2,0,2,0,100.0,0.56,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,13071
59,오명진,24 2B,,1,0,1.0,0,0,0,0,0.0,0.0,-0.28,,0.01,,,,,,-0.27,-19.42,,,-0.025,,두산 베어스,14737
59,이교훈,24 P,,32,0,35.1,7,5,2,0,100.0,1.78,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,14173
59,김동주,24 P,,14,9,50.0,5,2,3,0,100.0,0.9,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,14769
59,이영하,24 P,,56,1,65.1,12,4,6,2,83.3,1.38,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,12568
59,김호준,24 P,,15,1,13.1,2,0,2,0,100.0,1.35,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,13268
59,이병헌,24 P,,76,0,65.1,16,2,13,1,93.8,2.07,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,15099
59,홍건희,24 P,,64,0,59.1,14,1,12,1,92.9,1.97,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10696
