Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid
47,하재훈,22 CF,-0.244,5,1,12.2,1,1,0,0,100.0,0.71,-2.01,-0.38,0.02,,,,,,-2.37,-5.69,0.0,-2.37,-0.244,-0.244,SSG 랜더스,14147
48,최주환,22 1B,-0.412,24,18,157.2,161,143,14,4,97.5,8.96,-1.18,,-1.33,,0.19,,,,-2.32,-3.44,-1.68,-4.0,-0.239,-0.412,SSG 랜더스,10182
49,크론,22 1B,-0.71,63,61,533.2,588,542,43,3,99.5,9.87,-2.09,,0.4,,-0.12,,,,-1.81,-3.9,-5.08,-6.89,-0.187,-0.71,SSG 랜더스,15006
50,전의산,22 1B,-0.824,62,56,477.2,478,441,29,8,98.3,8.86,-3.04,,-0.12,,-0.19,,,,-3.35,-6.26,-4.64,-7.99,-0.345,-0.824,SSG 랜더스,14699
51,폰트,22 P,,28,28,184.0,21,4,16,1,95.2,0.98,,,,,,,,,0.0,,,,0.0,,SSG 랜더스,14759
51,안상현,22 3B,,1,0,1.0,1,0,1,0,100.0,9.0,0.4,,0.0,,,,,,0.4,1.25,,,0.041,,SSG 랜더스,12613
51,서동민,22 P,,19,0,21.0,3,0,1,2,33.3,0.43,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,13191
51,김택형,22 P,,64,0,60.1,10,3,6,1,90.0,1.34,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,11373
51,박민호,22 P,,22,0,22.0,4,1,3,0,100.0,1.64,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,11236
51,김재현,22 SS,,5,0,6.0,4,1,3,0,100.0,6.0,0.41,,0.01,-0.31,,,,,0.11,0.9,,,0.012,,SSG 랜더스,11289
51,최민준,22 P,,51,1,68.1,17,6,10,1,94.1,2.11,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,13126
51,고효준,22 P,,45,0,38.2,8,3,4,1,87.5,1.63,,,,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,10124
51,조요한,22 P,,21,0,19.1,0,0,0,0,0.0,0.0,,,,,,,,,0.0,,,,0.0,,SSG 랜더스,14858
51,김재현,22 2B,,4,0,4.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.01,,,0.0,,SSG 랜더스,11289
51,안상현,22 LF,,1,0,1.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,0.0,,SSG 랜더스,12613
1,양의지,22 C,1.33,96,89,736.2,744,688,54,2,99.7,9.07,0.75,,1.28,,0.31,1.46,0.46,,4.12,4.56,8.78,12.9,0.425,1.33,NC 다이노스,10165
2,김주원,22 SS,1.272,79,70,636.1,356,139,206,11,96.9,4.88,6.61,,-0.88,1.01,,,,,6.74,10.1,5.6,12.34,0.694,1.272,NC 다이노스,14765
3,박민우,22 2B,0.591,100,97,840.0,451,197,246,8,98.2,4.75,0.98,,0.01,0.32,,,,,1.32,1.82,4.42,5.74,0.136,0.591,NC 다이노스,11137
4,김주원,22 2B,0.468,20,11,94.0,56,28,28,0,100.0,5.36,3.39,,0.11,0.64,,,,,4.14,6.21,0.4,4.54,0.427,0.468,NC 다이노스,14765
5,도태훈,22 3B,0.426,30,16,158.1,49,12,35,2,95.9,2.67,2.8,,0.14,1.07,0.12,,,,4.13,6.54,0.0,4.13,0.426,0.426,NC 다이노스,12560
6,박대온,22 C,0.333,58,37,338.1,324,309,13,2,99.4,8.57,-0.85,,0.55,,,-0.57,1.37,,0.09,0.22,3.14,3.23,0.009,0.333,NC 다이노스,11246
7,김기환,22 CF,0.324,44,20,209.0,62,60,1,1,98.4,2.63,3.37,-0.03,-0.19,,,,,,3.15,6.21,0.0,3.15,0.324,0.324,NC 다이노스,11400
8,서호철,22 2B,0.2,41,27,258.0,129,54,74,1,99.2,4.47,0.99,,0.3,-0.42,,,,,0.87,1.41,1.07,1.94,0.09,0.2,NC 다이노스,14220
9,권희동,22 LF,0.187,25,17,146.2,40,40,0,0,100.0,2.45,2.0,0.3,0.22,,,,,,2.52,4.42,-0.7,1.82,0.259,0.187,NC 다이노스,11172
10,김한별,22 SS,0.139,23,4,75.0,31,9,19,3,90.3,3.36,1.2,,0.12,-0.4,,,,,0.93,5.58,0.42,1.35,0.096,0.139,NC 다이노스,14716
11,정진기,22 LF,0.128,5,3,30.0,6,6,0,0,100.0,1.8,1.21,0.1,0.05,,,,,,1.36,5.02,-0.12,1.24,0.14,0.128,NC 다이노스,10717
12,김응민,22 C,0.128,34,17,179.2,181,163,17,1,99.4,9.02,0.3,,0.06,,0.09,-0.13,-1.12,,-0.47,-1.97,1.7,1.24,-0.048,0.128,NC 다이노스,10890
13,천재환,22 LF,0.126,5,1,17.1,6,6,0,0,100.0,3.12,0.85,0.43,0.03,,,,,,1.31,6.48,-0.08,1.23,0.135,0.126,NC 다이노스,13261
14,김수윤,22 3B,0.109,4,2,18.0,7,2,5,0,100.0,3.5,1.05,,0.02,,,,,,1.06,15.28,0.0,1.06,0.109,0.109,NC 다이노스,12903
15,도태훈,22 2B,0.091,18,9,88.0,51,19,32,0,100.0,5.22,1.12,,0.1,-0.71,,,,,0.51,0.81,0.37,0.88,0.053,0.091,NC 다이노스,12560
16,김기환,22 RF,0.081,11,0,23.1,5,5,0,0,100.0,1.93,0.67,0.17,0.04,,,,,,0.88,1.73,-0.09,0.79,0.091,0.081,NC 다이노스,11400
17,손아섭,22 RF,0.068,108,108,894.2,203,193,7,3,98.5,2.01,4.65,0.69,0.13,,,,,,5.47,5.71,-4.81,0.66,0.564,0.068,NC 다이노스,10261
18,노진혁,22 SS,0.065,60,53,441.1,210,77,125,8,96.2,4.12,-3.75,,0.25,-0.1,,,,,-3.61,-4.52,4.24,0.63,-0.372,0.065,NC 다이노스,11165
19,오태양,22 CF,0.046,4,0,5.0,1,1,0,0,100.0,1.8,0.26,0.18,0.01,,,,,,0.45,4.32,0.0,0.45,0.046,0.046,NC 다이노스,14766
20,박석민,22 3B,0.025,6,6,50.0,13,2,10,1,92.3,2.16,0.34,,0.04,-0.25,0.12,,,,0.24,2.2,0.0,0.24,0.025,0.025,NC 다이노스,10322
21,윤형준,22 1B,0.024,23,14,121.0,109,99,10,0,100.0,8.11,0.9,,0.09,,0.14,,,,1.13,4.64,-0.9,0.23,0.116,0.024,NC 다이노스,11135
22,서호철,22 1B,0.006,3,1,14.0,13,12,1,0,100.0,8.36,-0.32,,0.01,,0.49,,,,0.18,0.29,-0.12,0.06,0.019,0.006,NC 다이노스,14220
23,최승민,22 LF,0.0,3,0,5.0,0,0,0,0,0.0,0.0,0.0,,0.01,,,,,,0.01,0.02,-0.01,0.0,0.001,0.0,NC 다이노스,14187
24,마티니,22 RF,-0.004,15,12,102.0,20,19,1,0,100.0,1.76,0.23,0.03,0.18,,,,,,0.45,0.46,-0.49,-0.04,0.046,-0.004,NC 다이노스,15008
25,김한별,22 2B,-0.012,1,0,3.2,7,2,4,1,85.7,14.73,0.19,,-0.48,0.17,,,,,-0.13,-0.76,0.01,-0.12,-0.013,-0.012,NC 다이노스,14716
26,권희동,22 RF,-0.022,26,12,124.1,26,21,3,2,92.3,1.74,1.58,-0.49,-0.75,,,,,,0.34,0.59,-0.55,-0.21,0.035,-0.022,NC 다이노스,11172
27,정진기,22 RF,-0.035,14,1,34.0,3,3,0,0,100.0,0.79,-0.49,0.19,0.06,,,,,,-0.24,-0.9,-0.1,-0.34,-0.025,-0.035,NC 다이노스,10717
28,이재용,22 C,-0.056,7,0,15.0,15,13,1,1,93.3,8.4,0.0,,-0.44,,,0.41,-0.94,,-0.69,-12.37,0.14,-0.54,-0.071,-0.056,NC 다이노스,12902
29,박건우,22 RF,-0.066,16,9,72.2,13,12,1,0,100.0,1.61,-0.92,0.56,0.13,,,,,,-0.23,-0.3,-0.41,-0.64,-0.024,-0.066,NC 다이노스,10189
30,정진기,22 CF,-0.077,13,4,51.0,12,12,0,0,100.0,2.12,-0.83,0.01,0.07,,,,,,-0.74,-2.75,0.0,-0.74,-0.077,-0.077,NC 다이노스,10717
31,정범모,22 C,-0.095,4,1,17.0,20,20,0,0,100.0,10.59,-0.08,,0.05,,,-1.16,0.22,,-1.04,-29.96,0.12,-0.92,-0.107,-0.095,NC 다이노스,10772
32,김수윤,22 1B,-0.1,4,2,23.0,17,15,1,1,94.1,6.26,-0.81,,0.02,,,,,,-0.79,-11.4,-0.18,-0.97,-0.082,-0.1,NC 다이노스,12903
33,전민수,22 LF,-0.107,3,1,12.0,3,2,1,0,100.0,2.25,-1.18,0.17,0.02,,,,,,-0.99,-7.15,-0.05,-1.04,-0.102,-0.107,NC 다이노스,10417
34,천재환,22 RF,-0.113,11,0,20.0,5,4,1,0,100.0,2.25,-0.97,-0.11,0.04,,,,,,-1.05,-5.22,-0.05,-1.1,-0.108,-0.113,NC 다이노스,13261
35,이명기,22 CF,-0.128,10,7,59.1,12,12,0,0,100.0,1.82,-0.98,-0.34,0.08,,,,,,-1.24,-1.9,0.0,-1.24,-0.128,-0.128,NC 다이노스,10119
36,도태훈,22 1B,-0.135,45,8,150.2,148,139,7,2,98.6,8.72,0.2,,-0.37,,,,,,-0.17,-0.26,-1.14,-1.31,-0.017,-0.135,NC 다이노스,12560
37,이명기,22 RF,-0.136,2,2,12.0,4,4,0,0,100.0,3.0,-1.25,,0.02,,,,,,-1.23,-1.89,-0.09,-1.32,-0.127,-0.136,NC 다이노스,10119
38,박석민,22 1B,-0.139,4,4,28.0,28,24,3,1,96.4,8.68,-1.09,,0.02,,,,,,-1.07,-9.62,-0.28,-1.35,-0.11,-0.139,NC 다이노스,10322
39,김기환,22 LF,-0.147,20,8,90.0,20,18,1,1,95.0,1.9,-1.35,0.18,0.14,,,,,,-1.04,-2.04,-0.39,-1.43,-0.107,-0.147,NC 다이노스,11400
40,권희동,22 CF,-0.174,31,29,211.1,53,52,0,1,98.1,2.21,-1.54,0.04,-0.19,,,,,,-1.69,-2.97,0.0,-1.69,-0.174,-0.174,NC 다이노스,11172
41,서호철,22 3B,-0.177,38,23,224.2,76,17,55,4,94.7,2.88,-1.06,,0.19,-0.72,-0.13,,,,-1.71,-2.77,0.0,-1.71,-0.177,-0.177,NC 다이노스,14220
42,박준영,22 SS,-0.188,24,17,134.0,57,21,32,4,93.0,3.56,-1.79,,-0.75,-0.51,,,,,-3.04,-5.83,1.22,-1.82,-0.313,-0.188,NC 다이노스,12522
43,노진혁,22 3B,-0.197,59,57,465.1,114,34,72,8,93.0,2.05,-2.92,,0.4,0.21,0.39,,,,-1.91,-2.39,0.0,-1.91,-0.197,-0.197,NC 다이노스,11165
44,박건우,22 CF,-0.22,77,76,621.0,152,146,3,3,98.0,2.16,-2.57,0.54,-0.1,,,,,,-2.13,-2.76,0.0,-2.13,-0.22,-0.22,NC 다이노스,10189
45,천재환,22 CF,-0.248,16,2,43.0,9,9,0,0,100.0,1.88,-1.98,-0.48,0.06,,,,,,-2.41,-11.95,0.0,-2.41,-0.248,-0.248,NC 다이노스,13261
46,최승민,22 CF,-0.328,27,6,87.0,19,18,0,1,94.7,1.86,-2.78,-0.04,-0.36,,,,,,-3.18,-10.4,0.0,-3.18,-0.328,-0.328,NC 다이노스,14187
47,박준영,22 3B,-0.366,53,40,369.1,118,34,75,9,92.4,2.66,-2.38,,-0.65,-0.31,-0.22,,,,-3.55,-6.82,0.0,-3.55,-0.366,-0.366,NC 다이노스,12522
48,오영수,22 1B,-0.577,76,63,553.2,531,486,41,4,99.2,8.57,-1.41,,0.42,,0.37,,,,-0.62,-1.07,-4.98,-5.6,-0.064,-0.577,NC 다이노스,13082
49,마티니,22 LF,-0.585,70,56,508.0,112,107,3,2,98.2,1.95,-3.0,-0.51,0.28,,,,,,-3.22,-3.34,-2.45,-5.67,-0.332,-0.585,NC 다이노스,15008
50,이명기,22 LF,-0.605,66,58,477.2,96,90,2,4,95.8,1.73,-1.76,-0.56,-1.22,,,,,,-3.53,-5.41,-2.34,-5.87,-0.364,-0.605,NC 다이노스,10119
51,마티니,22 1B,-1.091,57,52,396.1,366,335,21,10,97.3,8.08,-4.95,,-1.15,,-0.33,,,,-6.43,-6.66,-4.16,-10.59,-0.663,-1.091,NC 다이노스,15008
52,원종현,22 P,,67,0,63.1,13,3,8,2,84.6,1.56,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,11161
52,김진호,22 P,,36,0,42.2,10,1,8,1,90.0,1.9,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,12897
52,신민혁,22 P,,26,23,118.1,22,9,13,0,100.0,1.67,,,,,,,,,0.0,,,,0.0,,NC 다이노스,13085
52,김태경,22 P,,16,7,44.1,8,5,2,1,87.5,1.42,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,14593
52,오태양,22 2B,,2,0,3.0,3,0,3,0,100.0,9.0,0.55,,0.0,,,,,,0.55,5.27,,,0.057,,NC 다이노스,14766
52,이용준,22 P,,10,2,22.0,3,0,2,1,66.7,0.82,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,14763
52,이용찬,22 P,,58,0,60.2,9,2,6,1,88.9,1.19,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,10217
52,하준영,22 P,,47,0,39.0,12,4,7,1,91.7,2.54,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,13115
52,김주원,22 3B,,1,0,1.0,0,0,0,0,0.0,0.0,-0.18,,0.0,,,,,,-0.18,-0.27,,,-0.018,,NC 다이노스,14765
52,류진욱,22 P,,51,0,46.1,9,2,5,2,77.8,1.36,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,11355
52,오영수,22 RF,,1,0,1.0,0,0,0,0,0.0,0.0,-0.4,-0.13,0.0,,,,,,-0.52,-0.91,,,-0.054,,NC 다이노스,13082
52,최승민,22 RF,,3,0,2.2,0,0,0,0,0.0,0.0,0.0,-0.08,0.0,,,,,,-0.08,-0.25,,,-0.008,,NC 다이노스,14187
52,한재승,22 P,,12,0,10.2,0,0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,NC 다이노스,14764
1,박세혁,22 C,1.04,126,110,884.0,762,689,68,5,99.3,7.71,-0.47,,0.28,,0.26,-0.95,2.1,,0.59,0.66,9.5,10.09,0.06,1.04,두산 베어스,10891
2,안재석,22 SS,0.897,72,54,459.2,256,99,144,13,94.9,4.76,3.89,,-0.21,1.0,,,,,4.68,6.81,4.02,8.7,0.483,0.897,두산 베어스,14771
3,강승호,22 2B,0.88,124,110,945.1,518,204,300,14,97.3,4.8,3.7,,0.62,-0.34,,,,,3.98,4.27,4.56,8.54,0.41,0.88,두산 베어스,11087
4,김재호,22 SS,0.568,98,61,580.0,301,111,184,6,98.0,4.58,1.2,,0.48,-1.03,,,,,0.65,0.92,4.86,5.51,0.067,0.568,두산 베어스,10174
5,장승현,22 C,0.437,59,24,260.1,212,194,14,4,98.1,7.19,0.51,,-0.66,,0.09,0.36,2.06,,1.74,4.17,2.5,4.24,0.179,0.437,두산 베어스,11097
6,전민재,22 SS,0.369,14,11,86.2,50,18,30,2,96.0,4.98,1.87,,0.14,0.84,,,,,2.85,11.75,0.72,3.57,0.294,0.369,두산 베어스,13073
7,정수빈,22 CF,0.263,124,109,979.2,293,289,3,1,99.7,2.68,1.1,0.57,0.88,,,,,,2.55,2.89,0.0,2.55,0.263,0.263,두산 베어스,10195
8,박계범,22 2B,0.257,23,15,127.0,68,23,45,0,100.0,4.82,1.47,,0.15,0.39,,,,,2.01,3.75,0.49,2.5,0.207,0.257,두산 베어스,11198
9,양찬열,22 LF,0.182,11,2,31.1,10,10,0,0,100.0,2.87,1.54,0.3,0.05,,,,,,1.89,6.62,-0.12,1.77,0.194,0.182,두산 베어스,14738
10,신성현,22 LF,0.169,7,5,36.0,9,8,1,0,100.0,2.25,0.95,0.8,0.05,,,,,,1.8,15.21,-0.16,1.64,0.185,0.169,두산 베어스,11492
11,오재원,22 2B,0.134,8,5,44.0,21,11,10,0,100.0,4.3,0.71,,0.05,0.37,,,,,1.13,9.08,0.17,1.3,0.117,0.134,두산 베어스,10178
12,김재호,22 3B,0.131,7,4,34.0,13,3,10,0,100.0,3.44,1.5,,0.03,-0.38,0.12,,,,1.27,1.79,0.0,1.27,0.131,0.131,두산 베어스,10174
13,김인태,22 RF,0.122,49,48,342.0,77,75,1,1,98.7,2.0,3.01,-0.13,0.12,,,,,,2.99,5.19,-1.81,1.18,0.308,0.122,두산 베어스,11098
14,김대한,22 CF,0.107,12,4,49.0,22,22,0,0,100.0,4.04,2.06,-1.09,0.07,,,,,,1.04,2.93,0.0,1.04,0.107,0.107,두산 베어스,14170
15,안재석,22 2B,0.096,18,13,101.1,77,30,45,2,97.4,6.66,1.58,,-0.37,-0.71,,,,,0.5,0.73,0.43,0.93,0.052,0.096,두산 베어스,14771
16,안승한,22 C,0.084,29,8,96.0,87,77,10,0,100.0,8.16,-0.13,,0.29,,0.09,0.94,-1.82,,-0.09,-0.45,0.91,0.82,-0.01,0.084,두산 베어스,11328
17,서예일,22 2B,0.069,17,1,44.2,27,10,17,0,100.0,5.44,0.18,,0.05,0.29,,,,,0.52,2.14,0.15,0.67,0.054,0.069,두산 베어스,12523
18,신성현,22 RF,0.067,3,1,9.0,3,3,0,0,100.0,3.0,0.65,0.01,0.02,,,,,,0.68,5.78,-0.03,0.65,0.07,0.067,두산 베어스,11492
19,홍성호,22 CF,0.066,1,1,5.0,1,1,0,0,100.0,1.8,0.64,,0.01,,,,,,0.64,7.71,0.0,0.64,0.066,0.066,두산 베어스,12606
20,박계범,22 SS,0.053,25,13,108.2,44,13,27,4,90.9,3.31,-0.47,,0.18,-0.12,,,,,-0.41,-0.77,0.92,0.51,-0.042,0.053,두산 베어스,11198
21,강진성,22 LF,0.033,4,1,10.0,5,5,0,0,100.0,4.5,-0.29,0.63,0.02,,,,,,0.36,1.29,-0.04,0.32,0.037,0.033,두산 베어스,11148
22,강승호,22 1B,0.01,23,3,59.1,62,52,10,0,100.0,9.4,0.51,,0.04,,,,,,0.55,0.59,-0.46,0.09,0.057,0.01,두산 베어스,11087
23,전민재,22 3B,0.009,5,0,10.0,1,1,0,0,100.0,0.9,0.08,,0.01,,,,,,0.09,0.38,0.0,0.09,0.009,0.009,두산 베어스,13073
24,이유찬,22 3B,0.007,5,3,26.2,13,5,7,1,92.3,4.05,-0.18,,0.02,0.11,0.12,,,,0.07,0.78,0.0,0.07,0.007,0.007,두산 베어스,12894
25,강진성,22 1B,0.003,22,13,133.1,128,121,7,0,100.0,8.64,0.93,,0.1,,0.14,,,,1.17,4.22,-1.14,0.03,0.121,0.003,두산 베어스,11148
26,이유찬,22 2B,0.001,1,0,1.1,1,1,0,0,100.0,6.75,0.0,,0.0,,,,,,0.0,-0.02,0.01,0.01,0.0,0.001,두산 베어스,12894
27,이유찬,22 LF,-0.001,1,0,2.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.03,-0.01,-0.01,0.0,-0.001,두산 베어스,12894
28,김대한,22 LF,-0.001,1,0,1.2,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,-0.01,-0.01,0.0,-0.001,두산 베어스,14170
29,홍성호,22 LF,-0.001,3,0,6.0,0,0,0,0,0.0,0.0,,,0.01,,,,,,0.01,0.11,-0.02,-0.01,0.001,-0.001,두산 베어스,12606
30,권민석,22 3B,-0.002,5,0,11.0,2,1,1,0,100.0,1.64,-0.42,,0.01,0.39,,,,,-0.02,-0.18,0.0,-0.02,-0.002,-0.002,두산 베어스,13079
31,송승환,22 1B,-0.003,1,0,2.0,4,4,0,0,100.0,18.0,-0.01,,0.0,,,,,,-0.01,-0.1,-0.02,-0.03,-0.001,-0.003,두산 베어스,14172
32,김인태,22 LF,-0.022,26,16,136.0,28,28,0,0,100.0,1.85,0.36,-0.06,0.2,,,,,,0.5,0.87,-0.72,-0.22,0.052,-0.022,두산 베어스,11098
33,안재석,22 3B,-0.022,3,2,16.0,3,1,2,0,100.0,1.69,-0.23,,0.01,,,,,,-0.22,-0.31,0.0,-0.22,-0.022,-0.022,두산 베어스,14771
34,박계범,22 3B,-0.025,30,17,159.0,45,16,25,4,91.1,2.32,1.06,,-0.83,-0.58,0.11,,,,-0.25,-0.46,0.0,-0.25,-0.025,-0.025,두산 베어스,11198
35,송승환,22 RF,-0.026,1,0,1.0,0,0,0,0,0.0,0.0,-0.36,0.12,0.0,,,,,,-0.24,-3.14,-0.01,-0.25,-0.025,-0.026,두산 베어스,14172
36,김민혁,22 3B,-0.03,3,1,14.0,4,2,2,0,100.0,2.57,-0.3,,0.01,,,,,,-0.29,-1.09,0.0,-0.29,-0.03,-0.03,두산 베어스,12970
37,안권수,22 CF,-0.038,22,18,131.2,35,33,1,1,97.1,2.32,0.93,-1.49,0.18,,,,,,-0.37,-0.7,0.0,-0.37,-0.038,-0.038,두산 베어스,14571
38,조수행,22 CF,-0.041,24,8,85.2,18,18,0,0,100.0,1.89,-0.38,-0.13,0.12,,,,,,-0.39,-0.49,0.0,-0.39,-0.041,-0.041,두산 베어스,12524
39,박유연,22 C,-0.057,10,2,32.0,32,29,3,0,100.0,9.0,0.0,,0.1,,,-0.25,-0.98,,-0.84,-9.33,0.29,-0.55,-0.087,-0.057,두산 베어스,12892
40,서예일,22 3B,-0.061,16,0,31.1,7,0,6,1,85.7,1.72,-0.85,,0.03,0.23,,,,,-0.59,-2.44,0.0,-0.59,-0.061,-0.061,두산 베어스,12523
41,안권수,22 LF,-0.066,6,0,13.2,3,3,0,0,100.0,1.98,-0.78,0.17,0.02,,,,,,-0.59,-1.13,-0.05,-0.64,-0.061,-0.066,두산 베어스,14571
42,이유찬,22 SS,-0.071,7,5,38.1,15,3,10,2,86.7,3.05,-0.68,,0.06,-0.41,,,,,-1.02,-11.35,0.34,-0.68,-0.106,-0.071,두산 베어스,12894
43,강현구,22 LF,-0.088,1,2,8.0,3,2,0,1,66.7,2.25,-0.42,0.07,-0.47,,,,,,-0.82,-39.54,-0.03,-0.85,-0.085,-0.088,두산 베어스,14773
44,양찬열,22 RF,-0.092,26,21,163.2,37,35,1,1,97.3,1.98,0.38,-0.31,-0.19,,,,,,-0.12,-0.41,-0.77,-0.89,-0.012,-0.092,두산 베어스,14738
45,신성현,22 1B,-0.094,2,1,4.2,5,3,0,2,60.0,5.79,-0.87,,0.0,,,,,,-0.87,-7.36,-0.04,-0.91,-0.09,-0.094,두산 베어스,11492
46,전민재,22 2B,-0.1,8,0,13.2,8,5,3,0,100.0,5.27,-1.02,,0.02,,,,,,-1.0,-4.12,0.03,-0.97,-0.103,-0.1,두산 베어스,13073
47,김태근,22 CF,-0.105,2,2,16.1,4,4,0,0,100.0,2.2,-1.06,0.02,0.02,,,,,,-1.02,-73.21,0.0,-1.02,-0.105,-0.105,두산 베어스,14175
48,김민혁,22 C,-0.11,1,0,6.0,9,9,0,0,100.0,13.5,-0.08,,0.02,,,-0.1,-1.38,,-1.14,-4.31,0.07,-1.06,-0.117,-0.11,두산 베어스,12970
49,조수행,22 LF,-0.112,47,8,152.0,46,45,1,0,100.0,2.72,-0.16,-0.6,0.23,,,,,,-0.53,-0.65,-0.55,-1.08,-0.055,-0.112,두산 베어스,12524
50,김인태,22 CF,-0.124,2,2,12.0,6,5,0,1,83.3,3.75,-0.32,-0.41,-0.47,,,,,,-1.2,-2.09,0.0,-1.2,-0.124,-0.124,두산 베어스,11098
51,강현구,22 RF,-0.132,1,1,3.2,1,0,0,1,0.0,0.0,-0.39,-0.4,-0.48,,,,,,-1.26,-60.59,-0.02,-1.28,-0.13,-0.132,두산 베어스,14773
52,서예일,22 SS,-0.148,3,0,4.2,3,0,1,2,33.3,1.93,-1.19,,0.01,-0.28,,,,,-1.46,-6.0,0.02,-1.44,-0.15,-0.148,두산 베어스,12523
53,홍성호,22 RF,-0.166,6,2,18.0,2,2,0,0,100.0,1.0,-1.32,-0.23,0.03,,,,,,-1.52,-18.25,-0.09,-1.61,-0.157,-0.166,두산 베어스,12606
54,강진성,22 RF,-0.181,7,6,35.1,3,3,0,0,100.0,0.76,-1.21,-0.41,0.06,,,,,,-1.55,-5.59,-0.2,-1.75,-0.16,-0.181,두산 베어스,11148
55,안권수,22 RF,-0.203,52,39,366.1,92,82,4,6,93.5,2.11,1.54,0.61,-2.25,,,,,,-0.11,-0.2,-1.86,-1.97,-0.011,-0.203,두산 베어스,14571
56,오재원,22 1B,-0.207,8,3,35.2,26,24,2,0,100.0,6.56,-1.77,,0.03,,,,,,-1.75,-13.97,-0.26,-2.01,-0.18,-0.207,두산 베어스,10178
57,김대한,22 RF,-0.221,43,20,222.2,44,43,1,0,100.0,1.78,-1.61,-0.07,0.39,,,,,,-1.28,-3.62,-0.86,-2.14,-0.132,-0.221,두산 베어스,14170
58,김민혁,22 1B,-0.231,17,12,106.1,102,95,5,2,98.0,8.46,-1.26,,0.08,,,,,,-1.18,-4.47,-1.06,-2.24,-0.122,-0.231,두산 베어스,12970
59,조수행,22 RF,-0.244,40,6,117.2,22,21,1,0,100.0,1.68,-2.29,0.08,0.21,,,,,,-1.99,-2.46,-0.37,-2.36,-0.206,-0.244,두산 베어스,12524
60,송승환,22 LF,-0.311,7,6,57.0,12,12,0,0,100.0,1.89,-2.63,-0.25,0.09,,,,,,-2.79,-36.52,-0.23,-3.02,-0.288,-0.311,두산 베어스,14172
61,페르난데스,22 1B,-0.399,29,29,243.0,240,227,11,2,99.2,8.81,-0.44,,-0.3,,-0.51,,,,-1.25,-1.29,-2.62,-3.87,-0.128,-0.399,두산 베어스,13927
62,허경민,22 3B,-0.613,120,117,976.1,278,111,158,9,96.8,2.48,-6.4,,0.36,0.24,-0.14,,,,-5.94,-7.07,0.0,-5.94,-0.613,-0.613,두산 베어스,10184
63,김재환,22 LF,-0.99,105,104,825.2,200,191,6,3,98.5,2.15,-4.24,-0.9,-0.21,,,,,,-5.34,-6.01,-4.26,-9.6,-0.551,-0.99,두산 베어스,10643
64,양석환,22 1B,-1.191,85,83,685.0,694,629,55,10,98.6,8.99,-4.42,,0.03,,-0.22,,,,-4.61,-6.21,-6.94,-11.55,-0.476,-1.191,두산 베어스,11213
65,김명신,22 P,,67,0,79.2,13,4,9,0,100.0,1.47,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,12847
65,권민석,22 SS,,2,0,1.1,0,0,0,0,0.0,0.0,-0.08,,0.0,,,,,,-0.08,-0.71,,,-0.008,,두산 베어스,13079
65,장원준,22 P,,27,0,17.0,1,0,0,1,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10299
65,김강률,22 P,,26,0,24.2,2,1,1,0,100.0,0.73,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10690
65,최용제,22 C,,1,0,1.0,1,1,0,0,100.0,9.0,0.0,,0.0,,,,0.03,,0.02,3.52,,,0.003,,두산 베어스,12649
65,권민석,22 1B,,6,0,9.0,10,10,0,0,100.0,10.0,-0.01,,0.01,,,,,,0.0,-0.03,,,0.0,,두산 베어스,13079
65,김동주,22 P,,10,0,16.2,3,2,0,1,66.7,1.08,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,14769
65,윤명준,22 P,,20,0,22.1,5,1,4,0,100.0,2.01,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10885
